"parcode","trial","fix_item","fix_time","fix_num","rev_fix_num"
127,96,1,617.611692212449,2,1
127,97,1,716.949044578541,1,2
127,97,2,433.553454698085,2,1
127,98,2,751.04051362905,1,2
127,98,1,934.453049789226,2,1
127,99,2,952.1153404703,1,4
127,99,1,934.323248493456,2,3
127,99,2,934.253239924146,3,2
127,99,1,166.750196204703,4,1
127,100,2,5756.83740344539,1,3
127,100,1,1001.34188098855,2,2
127,100,2,283.614629567637,3,1
127,1,2,2102.36424647337,1,2
127,1,1,717.411762160737,2,1
127,2,1,601.054515342184,1,4
127,2,2,1417.78229678584,2,3
127,2,1,1318.01738135528,3,2
127,2,2,200.223606769214,4,1
127,3,2,1051.25829135795,1,2
127,3,1,784.16778740484,2,1
127,4,1,1084.35912412915,1,2
127,4,2,817.474138894795,2,1
127,5,2,1101.30510395538,1,3
127,5,1,3019.58677517086,2,2
127,5,2,1234.78620644892,3,1
127,6,2,450.819430773663,1,3
127,6,1,867.552199951206,2,2
127,6,2,233.536568510317,3,1
127,7,2,4972.02842167644,1,2
127,7,1,817.325107776924,2,1
127,8,1,734.439168262725,1,3
127,8,2,917.724607320451,2,2
127,8,1,2018.51080655888,3,1
127,9,2,2002.27843339508,1,2
127,9,1,467.222168137596,2,1
127,10,1,1084.92820666288,1,5
127,10,2,2052.08457275512,2,4
127,10,1,1100.81654629994,3,3
127,10,2,1451.68176808602,4,2
127,10,1,1151.20709195799,5,1
127,11,2,1368.29435088021,1,2
127,11,1,1751.89173370018,2,1
127,12,2,734.422642633945,1,3
127,12,1,1017.73650577343,2,2
127,12,2,1001.02368753414,3,1
127,13,2,1067.92844342999,1,3
127,13,1,1168.05602127806,2,2
127,13,2,1617.82291978398,3,1
127,15,1,2403.36894455959,1,2
127,15,2,2117.86678781391,2,1
127,16,1,951.151746127834,1,3
127,16,2,1618.52300547707,2,2
127,16,1,900.787641474381,3,1
127,17,1,3103.35608461537,1,3
127,17,2,1067.83950550562,2,2
127,17,1,417.021817434033,3,1
127,18,2,1018.25721328623,1,3
127,18,1,967.401245851761,2,2
127,18,2,817.482551941794,3,1
127,19,1,3453.57830924149,1,4
127,19,2,1218.00548290321,2,3
127,19,1,950.887636547122,3,2
127,19,2,550.581041078658,4,1
127,20,2,417.482131289034,1,3
127,20,1,967.551779299356,2,2
127,20,2,1401.47420619905,3,1
127,21,2,383.95103125913,1,3
127,21,1,1451.52672764925,2,2
127,21,2,400.421373466088,3,1
127,22,2,417.500159246629,1,4
127,22,1,1317.85723299708,2,3
127,22,2,984.474022313407,3,2
127,22,1,1601.41747822581,4,1
127,23,2,600.93523035448,1,4
127,23,1,1117.54168364314,2,3
127,23,2,650.806871296481,3,2
127,23,1,500.258100261817,4,1
127,25,1,666.572019888008,1,5
127,25,2,984.313573489999,2,4
127,25,1,1017.64215946059,3,3
127,25,2,1701.74516640418,4,2
127,25,1,1117.84064727635,5,1
127,26,2,567.659826860108,1,4
127,26,1,984.431957078414,2,3
127,26,2,817.647507755282,3,2
127,26,1,116.90169114263,4,1
127,28,2,951.221153764891,1,2
127,28,1,1301.98451759043,2,1
127,29,1,2035.94894963044,1,2
127,29,2,3519.90556955752,2,1
127,30,2,700.970565151692,1,5
127,30,1,1301.22343730727,2,4
127,30,2,1201.36087043738,3,3
127,30,1,1518.04238012301,4,2
127,30,2,1851.73507074796,5,1
127,31,1,4788.16428517348,1,5
127,31,2,83.4511159910107,2,4
127,31,1,400.461034972977,3,3
127,31,2,734.137800901408,4,2
127,31,1,817.638193309904,5,1
127,32,1,600.818349095789,1,9
127,32,2,700.704051843786,2,8
127,32,1,1067.67274689537,3,7
127,32,2,300.276368592677,4,6
127,32,1,267.119649151937,5,5
127,32,2,1618.3811855426,6,4
127,32,1,1684.66818341858,7,3
127,32,2,217.118507381201,8,2
127,32,1,133.336578365743,9,1
127,33,1,816.505136164778,1,4
127,33,2,1401.63074896554,2,3
127,33,1,1418.16629228651,3,2
127,33,2,1334.72899772914,4,1
127,34,2,2686.15398760448,1,3
127,34,1,1067.60844717974,2,2
127,34,2,667.51938906873,3,1
127,35,2,3253.85257457219,1,3
127,35,1,2986.73743241034,2,2
127,35,2,750.885773657501,3,1
127,36,1,2686.23060642494,1,3
127,36,2,1067.8719558291,2,2
127,36,1,700.707356968451,3,1
127,37,1,500.993941404886,1,3
127,37,2,2168.74679252578,2,2
127,37,1,283.603812792535,3,1
127,38,1,717.66836009283,1,3
127,38,2,900.707417063131,2,2
127,38,1,116.926329351372,3,1
127,39,1,1752.02514058765,1,3
127,39,2,1084.37955581576,2,2
127,39,1,633.907163228287,3,1
127,40,1,901.007883024249,1,2
127,40,2,1268.12170313769,2,1
127,41,1,4588.12636636867,1,3
127,41,2,1084.43784621159,2,2
127,41,1,917.583087853018,3,1
127,42,1,1752.34273311071,1,3
127,42,2,483.777241745884,2,2
127,42,1,867.312127647892,3,1
127,43,2,4404.59033869683,1,5
127,43,1,1284.81739481595,2,4
127,43,2,717.148854443622,3,3
127,43,1,450.556823521765,4,2
127,43,2,1201.20883466097,5,1
127,44,1,601.008544050273,1,4
127,44,2,2903.06246927685,2,3
127,44,1,483.371011765485,3,2
127,44,2,1768.44650684234,4,1
127,45,2,3437.03735753388,1,3
127,45,1,1201.19561415868,2,2
127,45,2,567.241277773064,3,1
127,46,2,1518.66194093782,1,2
127,46,1,1084.15570867328,2,1
127,47,1,801.243568525933,1,3
127,47,2,784.133233819375,2,2
127,47,1,100.12307085799,3,1
127,48,1,751.15469069442,1,3
127,48,2,633.926693516514,2,2
127,48,1,1000.99183814291,3,1
127,49,1,1001.21298109025,1,3
127,49,2,850.945446198239,2,2
127,49,1,967.763006870882,3,1
127,50,1,1568.3418845947,1,3
127,50,2,1017.84647631575,2,2
127,50,1,200.157203791605,3,1
127,51,2,534.168388336184,1,3
127,51,1,934.435622763885,2,2
127,51,2,683.810954027649,3,1
127,52,2,233.808490206684,1,3
127,52,1,834.102826663184,2,2
127,52,2,684.207869564489,3,1
127,53,2,400.775021904337,1,3
127,53,1,817.626475137331,2,2
127,53,2,667.044352381708,3,1
127,54,1,884.579906519321,1,3
127,54,2,550.638430077015,2,2
127,54,1,667.227636618918,3,1
127,55,2,2102.4165275503,1,5
127,55,1,466.951147840518,2,4
127,55,2,350.23814932174,3,3
127,55,1,417.315372679695,4,2
127,55,2,350.158525841834,5,1
127,56,2,3687.09684979513,1,4
127,56,1,934.346083907258,2,3
127,56,2,1918.70893381383,3,2
127,56,1,1768.25120396734,4,1
127,57,2,667.789507969246,1,5
127,57,1,767.436340276618,2,4
127,57,2,934.215982145361,3,3
127,57,1,850.795513681987,4,2
127,57,2,767.565540641044,5,1
127,58,1,1351.49469797761,1,2
127,58,2,1584.94803741632,2,1
127,59,2,967.706519269996,1,2
127,59,1,984.455393424469,2,1
127,60,2,517.484414830506,1,2
127,60,1,1351.39554420948,2,1
127,61,1,667.761264168803,1,2
127,61,2,1485.11461574617,2,1
127,62,2,1150.52863981509,1,3
127,62,1,1201.35996903991,2,2
127,62,2,583.557480941636,3,1
127,63,2,1201.23797985889,1,3
127,63,1,751.110822663577,2,2
127,63,2,784.079450411809,3,1
127,64,1,934.056134252387,1,3
127,64,2,1285.16893999222,2,2
127,64,1,266.903013192859,3,1
127,65,2,2235.87239090375,1,3
127,65,1,1217.75249056282,2,2
127,65,2,800.745395959893,3,1
127,66,2,1651.73891671202,1,2
127,66,1,717.5836286915,2,1
127,67,2,384.115085675148,1,3
127,67,1,2268.97051948163,2,2
127,67,2,166.715943084455,3,1
127,68,2,534.325532034927,1,3
127,68,1,867.3713194421,2,2
127,68,2,150.035274704351,3,1
127,69,1,517.6469669168,1,3
127,69,2,884.169169547931,2,2
127,69,1,166.650441504316,3,1
127,70,1,350.783495044197,1,3
127,70,2,1418.10740095752,2,2
127,70,1,1050.88330983654,3,1
127,71,1,1618.34843475299,1,7
127,71,2,2736.09984363702,2,6
127,71,1,1351.54187113403,3,5
127,71,2,1852.66831802801,4,4
127,71,1,933.651406600802,5,3
127,71,2,283.467401245616,6,2
127,71,1,317.058894934235,7,1
127,72,1,534.561998747449,1,3
127,72,2,800.87189213009,2,2
127,72,1,233.37702108438,3,1
127,73,2,584.402691694777,1,2
127,73,1,1301.12428353914,2,1
127,74,1,350.640172780004,1,3
127,74,2,567.175175261582,2,2
127,74,1,717.318617712408,3,1
127,75,2,767.658384622337,1,3
127,75,1,2018.80015528059,2,2
127,75,2,1468.13468326764,3,1
127,76,1,717.671364753187,1,2
127,76,2,2068.75202063293,2,1
127,77,2,1952.36472721899,1,2
127,77,1,1701.43298226867,2,1
127,78,2,2469.5249392762,1,4
127,78,1,1801.58219366604,2,3
127,78,2,1318.07597221723,3,2
127,78,1,800.765226714248,4,1
127,79,2,534.059319192238,1,4
127,79,1,1184.62461585386,2,3
127,79,2,1751.88151785824,3,2
127,79,1,1501.42601145853,4,1
127,80,2,350.881446947824,1,4
127,80,1,1701.641806113,2,3
127,80,2,1484.87874996499,3,2
127,80,1,800.709640510831,4,1
127,81,2,717.59654872767,1,2
127,81,1,567.396017744613,2,1
127,82,1,350.480625354066,1,3
127,82,2,901.104933531315,2,2
127,82,1,283.546724259395,3,1
127,83,1,1068.08077967344,1,2
127,83,2,834.265679215605,2,1
127,84,2,634.330519769719,1,2
127,84,1,700.825139626431,2,1
127,85,2,266.326118545294,1,2
127,85,1,800.764024849741,2,1
127,86,2,350.787701568152,1,2
127,86,1,683.707593736472,2,1
127,87,2,317.206724187599,1,2
127,87,1,967.742274719967,2,1
127,88,2,200.610907395458,1,6
127,88,1,1284.60526584604,2,5
127,88,2,617.099998677986,3,4
127,88,1,617.542885507646,4,3
127,88,2,550.609885810445,5,2
127,88,1,967.638313496536,6,1
127,89,2,367.349685892805,1,2
127,89,1,1117.68290264536,2,1
127,90,1,250.647203683002,1,2
127,90,2,617.129444342027,2,1
127,91,2,133.628931746898,1,2
127,91,1,884.371683607242,2,1
127,92,2,167.065985931004,1,2
127,92,1,550.668476673309,2,1
127,93,2,600.615534571261,1,3
127,93,1,700.714267686635,2,2
127,93,2,150.43128884281,3,1
127,94,2,217.517526180018,1,3
127,94,1,1117.55250041733,2,2
127,94,2,183.337119205135,3,1
127,95,1,834.460681624478,1,5
127,95,2,7607.59535888246,2,4
127,95,1,1084.21700372946,3,3
127,95,2,534.134736149099,4,2
127,95,1,350.143803009814,5,1
127,96,1,367.296503417492,1,3
127,96,2,483.946704549453,2,2
127,96,1,383.750019530453,3,1
127,97,1,182.866289041158,1,3
127,97,2,1451.46362979631,2,2
127,97,1,133.390962705562,3,1
127,98,1,284.127825431824,1,4
127,98,2,633.76594422607,2,3
127,98,1,517.271083997002,3,2
127,98,2,216.793102743395,4,1
127,99,2,433.864737435215,1,4
127,99,1,1017.48261203466,2,3
127,99,2,2419.4279488629,3,2
127,99,1,1768.10457657757,4,1
127,100,2,684.124340026756,1,2
127,100,1,2635.93590940854,2,1
127,1,2,2253.42350917799,1,3
127,1,1,1017.69444053843,2,2
127,1,2,433.561867745084,3,1
127,2,2,366.50387420741,1,3
127,2,1,967.774124112111,2,2
127,2,2,1234.5196931401,3,1
127,3,2,517.530386122417,1,2
127,3,1,884.061001801456,2,1
127,4,2,784.493192042646,1,2
127,4,1,1118.16214585542,2,1
127,5,1,1385.08979725702,1,3
127,5,2,784.13744034242,2,2
127,5,1,1718.27109481455,3,1
127,6,2,584.17313569862,1,2
127,6,1,1167.94454840601,2,1
127,7,1,467.592342204625,1,3
127,7,2,1134.33863235059,2,2
127,7,1,917.450882829144,3,1
127,8,1,3770.60655664718,1,3
127,8,2,1601.73176562239,2,2
127,8,1,1868.49596354023,3,1
127,9,2,734.592405902731,1,4
127,9,1,1101.07074050393,2,3
127,9,2,817.36867534255,3,2
127,9,1,534.028972129818,4,1
127,10,2,634.364171957714,1,6
127,10,1,3253.18343687377,2,5
127,10,2,567.112978807927,3,4
127,10,1,934.425707387163,4,3
127,10,2,600.378466926486,5,2
127,10,1,550.496910608672,6,1
127,11,1,534.160876687565,1,4
127,11,2,1951.67816249432,2,3
127,11,1,1017.97267201982,3,2
127,11,2,1167.77839072893,4,1
127,12,1,517.486518091573,1,3
127,12,2,534.002230660008,2,2
127,12,1,1017.43694120796,3,1
127,13,1,1017.90296391664,1,4
127,13,2,1050.84845578494,2,3
127,13,1,1518.31730647882,3,2
127,13,2,2402.51081377028,4,1
127,14,2,883.811915518891,1,3
127,14,1,1017.70766104073,2,2
127,14,2,500.534528947355,3,1
127,15,2,1118.19069012199,1,4
127,15,1,2319.1492366368,2,3
127,15,2,2068.90075128467,3,2
127,15,1,751.077470941709,4,1
127,16,2,500.664931175379,1,4
127,16,1,1101.60436805381,2,3
127,16,2,1501.4701799555,3,2
127,16,1,2035.37475917619,4,1
127,17,1,634.377091994793,1,4
127,17,2,1217.63410697258,2,3
127,17,1,683.897488224829,3,2
127,17,2,2252.28624550982,4,1
127,18,2,584.207388817958,1,6
127,18,1,1067.6886715919,2,5
127,18,2,2102.14610818457,3,4
127,18,1,4354.24786759359,4,3
127,18,2,1718.37535650229,5,2
127,18,1,33.3778623889884,6,1
127,19,2,817.779712778247,1,5
127,19,1,734.183471728102,2,4
127,19,2,717.288871582241,3,3
127,19,1,283.69725770699,4,2
127,19,2,1050.78866305848,5,1
127,20,2,1168.01846303224,1,3
127,20,1,967.780433897133,2,2
127,20,2,2118.57889214571,3,1
127,21,2,500.860534516505,1,4
127,21,1,934.161898272578,2,3
127,21,2,3403.18355705949,3,2
127,21,1,834.27439272873,4,1
127,22,2,517.47209572568,1,3
127,22,1,800.762222053891,2,2
127,22,2,1217.72845328542,3,1
127,23,1,650.837518824119,1,3
127,23,2,1251.43923196083,2,2
127,23,1,684.002050379604,3,1
127,24,1,1234.7366295653,1,4
127,24,2,1418.12723171097,2,3
127,24,1,1101.16088029281,3,2
127,24,2,800.503220394603,4,1
127,25,2,567.614756964758,1,3
127,25,1,917.330395977842,2,2
127,25,2,1384.84431656616,3,1
127,26,2,1368.49175701718,1,5
127,26,1,1835.35546926214,2,4
127,26,2,1117.40286836812,3,3
127,26,1,667.411221321345,4,2
127,26,2,417.117365611375,5,1
127,27,1,1785.43485236878,1,4
127,27,2,717.414165887931,2,3
127,27,1,1134.52702451013,3,2
127,27,2,1534.73837226738,4,1
127,28,1,1400.67166161225,1,3
127,28,2,1684.99659271674,2,2
127,28,1,183.705490474495,3,1
127,29,1,1201.36537742746,1,2
127,29,2,984.65971027872,2,1
127,30,1,417.432554405423,1,3
127,30,2,1068.17482551924,2,2
127,30,1,1184.75171295722,3,1
127,31,1,550.710241442175,1,6
127,31,2,1351.27866295079,2,5
127,31,1,4571.36817776973,3,4
127,31,2,500.333517218678,4,3
127,31,1,350.305153231602,5,2
127,31,2,133.687222143635,6,1
127,32,1,851.104993623267,1,2
127,32,2,684.066350096145,2,1
127,33,1,350.634163461109,1,4
127,33,2,1034.11941238483,2,3
127,33,1,1034.74197785908,3,2
127,33,2,316.869901843347,4,1
127,34,2,417.361343972516,1,3
127,34,1,800.863479083091,2,2
127,34,2,917.629359611055,3,1
127,35,2,316.204970667968,1,3
127,35,1,884.310689017184,2,2
127,35,2,133.213988252464,3,1
127,36,1,584.454672305583,1,3
127,36,2,2135.36682687482,2,2
127,36,1,450.401182153655,3,1
127,37,1,701.178788064681,1,2
127,37,2,1418.39885294121,2,1
127,39,2,384.000307676615,1,3
127,39,1,1167.97008801313,2,2
127,39,2,1051.1552315329,3,1
127,40,2,384.030955205162,1,3
127,40,1,967.499498221514,2,2
127,40,2,1334.62864209832,3,1
127,41,1,967.01184196445,1,3
127,41,2,1251.5074377352,2,2
127,41,1,166.621897237746,3,1
127,42,1,1184.73037987314,1,2
127,42,2,984.407018404454,2,1
127,43,1,2219.47566285871,1,3
127,43,2,1518.36868615828,2,2
127,43,1,150.302989876764,3,1
127,44,1,450.994902895218,1,3
127,44,2,683.883967256406,2,2
127,44,1,650.675567670987,3,1
127,45,1,1168.03018120481,1,3
127,45,2,2235.59596221821,2,2
127,45,1,383.642152249195,3,1
127,46,1,5055.63157344386,1,4
127,46,2,817.349745985666,2,3
127,46,1,2569.18168696029,3,2
127,46,2,200.225710031191,4,1
127,47,2,6389.91467968481,1,3
127,47,1,1017.67190559167,2,2
127,47,2,250.266813774033,3,1
127,48,1,567.613855567288,1,4
127,48,2,1001.08167746566,2,3
127,48,1,250.304672485981,3,2
127,48,2,166.716544015799,4,1
127,49,2,1385.01738496052,1,3
127,49,1,817.589517823762,2,2
127,49,2,333.567095852231,3,1
127,50,2,2235.96643675046,1,5
127,50,1,1251.04201595786,2,4
127,50,2,734.035041542484,3,3
127,50,1,1584.92820666288,4,2
127,50,2,800.858070696449,5,1
127,51,1,367.323545354338,1,3
127,51,2,1134.64270390523,2,2
127,51,1,617.034797563974,3,1
127,52,2,184.002951777984,1,2
127,52,1,850.602614534182,2,1
127,53,2,100.392588826253,1,3
127,53,1,584.248853121608,2,2
127,53,2,149.739015264458,3,1
127,54,2,1051.51458882392,1,4
127,54,1,550.501417598753,2,3
127,54,2,417.0948306637,3,2
127,54,1,483.735777443144,4,1
127,55,2,367.279977789622,1,2
127,55,1,1218.16923685219,2,1
127,56,1,334.026207842726,1,3
127,56,2,550.651951045438,2,2
127,56,1,66.7398000823596,3,1
127,57,1,167.115262348489,1,3
127,57,2,700.780370198117,2,2
127,57,1,233.504118186829,3,1
127,58,2,367.432614498284,1,2
127,58,1,934.141767052097,2,1
127,59,2,2419.5664636718,1,3
127,59,1,1250.87916340726,2,2
127,59,2,1484.86763272467,3,1
127,60,2,2352.81795007722,1,2
127,60,1,850.5365120227,2,1
127,61,1,4187.48264809074,1,2
127,61,2,1318.15289150472,2,1
127,63,2,584.267482010546,1,4
127,63,1,784.205345650662,2,3
127,63,2,516.966111044894,3,2
127,63,1,400.430988376684,4,1
127,64,2,2152.59975169465,1,3
127,64,1,1000.85212146951,2,2
127,64,2,1551.68254929777,3,1
127,65,1,467.610670627437,1,3
127,65,2,817.558870296125,2,2
127,65,1,800.449136520911,3,1
127,66,1,268.052595965855,1,4
127,66,2,900.794852657782,2,3
127,66,1,884.384603643412,3,2
127,66,2,1634.71481573652,4,1
127,67,1,484.13299344611,1,3
127,67,2,967.734162139095,2,2
127,67,1,200.033411814729,3,1
127,68,1,584.192966452974,1,3
127,68,2,1151.14759969765,2,2
127,68,1,1835.23648474056,3,1
127,69,1,1600.8703297075,1,2
127,69,2,867.793474119026,2,1
127,70,1,701.104572972326,1,3
127,70,2,1084.38226000817,2,2
127,70,1,1501.72888114957,3,1
128,4,1,983.562889122368,1,3
128,4,2,4200.0153953577,2,2
128,4,1,2716.66529208142,3,1
128,5,1,2333.44000117359,1,3
128,5,2,1550.14799704531,2,2
128,5,1,1166.64888869309,3,1
128,6,2,883.588731330747,1,3
128,6,1,849.981397275769,2,2
128,6,2,4016.67170681412,3,1
128,7,1,1116.918582381,1,3
128,7,2,983.324627624825,2,2
128,7,1,983.32352795569,3,1
128,8,2,716.914916819405,1,3
128,8,1,783.394639849575,2,2
128,8,2,883.12283846426,3,1
128,9,2,1616.90043785075,1,2
128,9,1,2016.67463926333,2,1
128,10,2,2833.58277479329,1,3
128,10,1,1416.51298800116,2,2
128,10,2,3333.47958923696,3,1
128,11,2,1183.57571858724,1,3
128,11,1,2466.5086809664,2,2
128,11,2,2900.13910805919,3,1
128,12,1,1500.2501745721,1,3
128,12,2,1216.65887734889,2,2
128,12,1,5099.84329724557,3,1
128,13,2,1983.58671527149,1,3
128,13,1,1933.19587477708,2,2
128,13,2,2399.98753709096,3,1
128,14,1,1150.1113414306,1,3
128,14,2,2149.99697591156,2,2
128,14,1,3283.48609560908,3,1
128,15,1,983.565088459727,1,3
128,15,2,1233.33791528512,2,2
128,15,1,2633.17663057933,3,1
128,16,1,500.089989534899,1,3
128,16,2,1233.49443476127,2,2
128,16,1,1366.66611683268,3,1
128,17,1,1866.74254378977,1,3
128,17,2,916.683253332849,2,2
128,17,1,2516.81264765284,3,1
128,18,2,500.101719331724,1,3
128,18,1,800.136725443735,2,2
128,18,2,1650.01145487986,3,1
128,19,2,700.26703615531,1,2
128,19,1,2016.64274887844,2,1
128,20,2,650.251182601096,1,3
128,20,1,783.326826962366,2,2
128,20,2,1483.63235151282,3,1
128,21,2,4766.91794090766,1,3
128,21,1,833.158302772063,2,2
128,21,2,2000.15212080234,3,1
128,22,2,716.768294360008,1,3
128,22,1,2766.82556875767,2,2
128,22,2,1499.97782335231,3,1
128,23,1,6033.41965730669,1,3
128,23,2,817.113040418008,2,2
128,23,1,2133.04558675554,3,1
128,24,2,1233.58534068666,1,2
128,24,1,2349.99441001855,2,1
128,25,1,500.263737149908,1,3
128,25,2,949.840822991973,2,2
128,25,1,2083.46850091402,3,1
128,26,1,1333.55106768704,1,3
128,26,2,716.679587771068,2,2
128,26,1,2400.03335660913,3,1
128,27,1,1333.60238554724,1,3
128,27,2,983.16077702566,2,2
128,27,1,1433.49810032305,3,1
128,28,2,533.584057739972,1,3
128,28,1,1033.16343455754,2,2
128,28,2,3600.00109966859,3,1
128,29,1,633.561514536268,1,3
128,29,2,933.197341001687,2,2
128,29,1,1816.66034357295,3,1
128,30,2,4083.57883431472,1,2
128,30,1,3600.01466224639,2,1
128,31,2,2033.56884565983,1,2
128,31,1,5083.33544103152,2,1
128,32,1,1733.58772330175,1,2
128,32,2,2599.9871705344,2,1
128,33,1,4033.42955432345,1,3
128,33,2,650.137916751191,2,2
128,33,1,1616.501991316,3,1
128,34,2,2300.29196197302,1,4
128,34,1,3649.96416913618,2,3
128,34,2,1100.06286437965,3,2
128,34,1,3083.09644642122,4,1
128,35,2,1483.43294496681,1,2
128,35,1,2433.78291445151,2,1
128,36,1,700.275833502019,1,3
128,36,2,699.937502176908,2,2
128,36,1,616.677938268367,3,1
128,37,1,1916.89952146044,1,3
128,37,2,766.730630714846,2,2
128,37,1,2116.62570401768,3,1
128,38,1,1400.25219063136,1,5
128,38,2,1199.99230232042,2,4
128,38,1,2833.16270144587,3,3
128,38,2,950.160093398154,4,2
128,38,1,4016.6750058188,5,1
128,41,2,1166.93370282155,1,4
128,41,1,833.303825563235,2,3
128,41,2,749.999175248377,3,2
128,41,1,7166.65768604162,4,1
128,44,2,650.101627692493,1,3
128,44,1,4416.65851079233,2,2
128,44,2,1716.65539506557,3,1
128,45,1,1833.59047247268,1,3
128,45,2,3099.8323005615,2,2
128,45,1,2600.14625590338,3,1
128,47,1,2716.94094230588,1,3
128,47,2,4149.99367690689,2,2
128,47,1,2799.97764007476,3,1
128,48,1,4466.91775762974,1,4
128,48,2,2216.65741112338,2,3
128,48,1,2849.83807382105,3,2
128,48,2,1750.16595829675,4,1
128,49,1,4166.91610812723,1,3
128,49,2,4683.33837348018,2,2
128,49,1,2433.30639145643,3,1
128,50,2,6450.25997994981,1,2
128,50,1,3399.96810961475,2,1
128,54,2,1900.09475476472,1,3
128,54,1,3350.14763048912,2,2
128,54,2,4233.16600045109,3,1
128,58,2,2316.9174827126,1,2
128,58,1,2816.68270349746,2,1
128,59,1,3400.07587712353,1,4
128,59,2,1350.16485862798,2,3
128,59,1,4016.5071231022,3,2
128,59,2,2566.7885465873,4,1
128,61,1,2983.42799645889,1,4
128,61,2,3166.8105399558,2,3
128,61,1,1399.98936987104,3,2
128,61,2,599.982405305127,4,1
128,62,2,1316.94644064737,1,3
128,62,1,1699.79124627298,2,2
128,62,2,2300.16989877549,3,1
128,63,2,2616.91546665315,1,3
128,63,1,1366.65365392309,2,2
128,63,2,1183.33635742147,3,1
128,64,1,1266.76490371483,1,4
128,64,2,2883.32627712771,2,3
128,64,1,2383.32865974189,3,2
128,64,2,2650.45205537263,4,1
128,67,2,1416.90043785093,1,3
128,67,1,1166.66978239391,2,2
128,67,2,1166.53049105753,3,1
128,68,1,1566.75738931335,1,3
128,68,2,1950.14359837205,2,2
128,68,1,666.631110720118,3,1
128,69,2,1533.5594984781,1,3
128,69,1,1200.02382614985,2,2
128,69,2,1066.66410077287,3,1
128,70,2,2566.91757435055,1,4
128,70,1,3649.83660759663,2,3
128,70,2,1700.14314017681,3,2
128,70,1,2233.33938150972,4,1
128,71,1,1016.9319616798,1,3
128,71,2,2266.65750276334,2,2
128,71,1,999.984238084835,3,1
128,72,1,900.100253107667,1,5
128,72,2,1950.14249870292,2,4
128,72,1,3049.84577150026,3,3
128,72,2,1600.15432013915,4,2
128,72,1,1033.32985104953,5,1
128,73,1,950.251365879922,1,3
128,73,2,1099.99395182331,2,2
128,73,1,533.190742990882,3,1
128,74,1,883.417916164944,1,3
128,74,2,3683.33910659203,2,2
128,74,1,1066.80852389673,3,1
128,75,2,733.581858402431,1,4
128,75,1,949.994776575295,2,3
128,75,2,2283.33654069957,3,2
128,75,1,649.970400590973,4,1
128,76,2,3016.92243122034,1,2
128,76,1,5166.64925524947,2,1
128,77,2,2283.57150319152,1,3
128,77,1,1133.1687496222,2,2
128,77,2,2200.15798570057,3,1
128,79,2,1550.25686422232,1,3
128,79,1,1383.31876272605,2,2
128,79,2,1166.66794961384,3,1
128,80,1,1366.91134289686,1,3
128,80,2,2349.95958718446,2,2
128,80,1,3699.98698725612,3,1
128,81,2,1316.94717376013,1,4
128,81,1,2499.85356081834,2,3
128,81,2,4183.31253127144,3,2
128,81,1,1266.80119277353,4,1
128,82,1,2016.91656632192,1,2
128,82,2,3616.67463926278,2,1
128,84,2,1566.76508699275,1,3
128,84,1,1616.82785973426,2,2
128,84,2,2683.31564699929,3,1
128,85,1,733.440001173221,1,4
128,85,2,1216.66290946632,2,3
128,85,1,1716.80018474399,3,2
128,85,2,1683.34313871037,4,1
128,86,1,1800.23899461048,1,6
128,86,2,1399.99486821307,2,5
128,86,1,1383.34332198883,3,4
128,86,2,2283.32920957655,4,3
128,86,1,1483.31931256052,5,2
128,86,2,1400.01209635284,6,1
128,87,1,950.252832104525,1,6
128,87,2,1383.34442165706,2,5
128,87,1,1566.66575027612,3,4
128,87,2,2816.85498488878,4,3
128,87,1,1682.98611301998,5,2
128,87,2,2033.3199540346,6,1
128,88,1,1066.83198349037,1,3
128,88,2,1600.07514401059,2,2
128,88,1,450.09209723321,3,1
128,89,2,1417.20284667554,1,5
128,89,1,1899.77695058224,2,4
128,89,2,2349.77557599723,3,3
128,89,1,2016.81026503866,4,2
128,89,2,883.357434399841,5,1
128,91,1,2416.91106797953,1,3
128,91,2,1616.51958601124,2,2
128,91,1,1199.98936987213,3,1
128,93,2,783.45915373211,1,3
128,93,1,1116.65942718264,2,2
128,93,2,2500.14680573804,3,1
128,95,1,916.936910188269,1,3
128,95,2,2166.65731948524,2,2
128,95,1,833.3089573498,3,1
128,96,2,2166.9087770033,1,2
128,96,1,2583.19010151808,2,1
128,97,2,1050.1203220565,1,3
128,97,1,2916.82034533187,2,2
128,97,2,1749.8342249819,3,1
128,98,2,1350.25466488514,1,5
128,98,1,4016.48879529512,2,4
128,98,2,1716.83207512888,3,3
128,98,1,2216.50712310293,4,2
128,98,2,1883.33727381178,5,1
128,99,2,2633.57544367045,1,5
128,99,1,1983.19156774232,2,4
128,99,2,2050.14304853739,3,3
128,99,1,1366.50666490732,4,2
128,99,2,2616.80146769049,5,1
128,100,2,766.755923088567,1,3
128,100,1,1200.1334264387,2,2
128,100,2,883.350836389582,3,1
128,2,2,950.250999323544,1,3
128,2,1,1066.66886600397,2,2
128,2,2,450.157710783969,3,1
128,3,2,600.101902609822,1,3
128,3,1,1466.81292257017,2,2
128,3,2,1250.00375720083,3,1
128,4,1,1083.43331152355,1,5
128,4,2,2533.49938326846,2,4
128,4,1,1033.31262291158,3,3
128,4,2,3266.65420375684,4,2
128,4,1,499.982222027029,5,1
128,5,2,833.946765050314,1,4
