"","Trial","correct","faceVal","houseVal","mult1House","mult2Face","summedVal","earnings","selection","rt","flip","participant","subject","finalEarnings","accuracy"
"9528",92,0,-0.52,-0.06,1,1,-0.58,15.06,"['f']",1.73351732135052,NA,64,29,17.52,0.82
"9628",93,1,-0.86,-0.3,1,1,-1.16,15.06,"['j']",1.33356402092613,NA,64,29,17.52,0.82
"9728",94,1,0.88,0.26,1,1,1.14,16.2,"['f']",1.2670350826229,NA,64,29,17.52,0.82
"9828",95,1,-0.06,-0.84,1,1,-0.9,16.2,"['j']",1.73370866500773,NA,64,29,17.52,0.82
"9928",96,1,0.38,0.64,1,1,1.02,17.22,"['f']",1.56710956734605,NA,64,29,17.52,0.82
"10028",97,1,-0.18,0.18,1,1,0,17.22,"['f']",1.66692386864452,NA,64,29,17.52,0.82
"10129",98,1,-0.56,-0.96,1,1,-1.52,17.22,"['j']",0.983340640086681,NA,64,29,17.52,0.82
"10228",99,1,-0.28,0.98,1,1,0.7,17.92,"['f']",2.98374348809011,NA,64,29,17.52,0.82
"10328",100,0,-0.7,0.3,1,1,-0.4,17.52,"['f']",3.60042462160345,NA,64,29,17.52,0.82
"4136",1,0,-0.84,0.34,1,1,-0.5,-0.5,"['f']",27.0563304228999,NA,65,30,4.6,0.75
"5136",2,1,-0.76,-0.52,1,1,-1.28,-0.5,"['j']",17.6469730181852,NA,65,30,4.6,0.75
"6136",3,1,0.46,0.5,1,1,0.96,0.46,"['f']",28.9903466856922,NA,65,30,4.6,0.75
"7136",4,0,0.18,0.3,1,1,0.48,-0.02,"['j']",11.2948819688754,NA,65,30,4.6,0.75
"8136",5,1,-0.64,0.94,1,1,0.3,0.28,"['f']",5.37328410998452,NA,65,30,4.6,0.75
"9136",6,1,0.14,-0.38,1,1,-0.24,0.28,"['j']",24.6332667553215,NA,65,30,4.6,0.75
"1058",7,1,0.02,0.8,1,1,0.82,1.1,"['f']",10.5872802569938,NA,65,30,4.6,0.75
"1129",8,1,0.04,-0.64,1,1,-0.6,1.1,"['j']",12.2311508261773,NA,65,30,4.6,0.75
"1229",9,1,0.3,-0.32,1,1,-0.02,1.1,"['j']",4.16566336160759,NA,65,30,4.6,0.75
"1329",10,1,-0.24,-0.24,1,1,-0.48,1.1,"['j']",5.01303286821349,NA,65,30,4.6,0.75
"1429",11,1,0.1,-1,1,1,-0.9,1.1,"['j']",2.43723905543447,NA,65,30,4.6,0.75
"1529",12,0,0.52,-0.4,1,1,0.12,0.98,"['j']",3.45334126573289,NA,65,30,4.6,0.75
"1629",13,0,0.78,0.36,1,1,1.14,-0.16,"['j']",7.35023540671682,NA,65,30,4.6,0.75
"1729",14,1,-0.12,-0.02,1,1,-0.14,-0.16,"['j']",3.07432105168118,NA,65,30,4.6,0.75
"1829",15,1,0.16,-0.7,1,1,-0.54,-0.16,"['j']",3.15199980663601,NA,65,30,4.6,0.75
"1929",16,1,0.74,0.4,1,1,1.14,0.98,"['f']",2.65281539550051,NA,65,30,4.6,0.75
"2029",17,1,0.36,-0.78,1,1,-0.42,0.98,"['j']",3.14245706945076,NA,65,30,4.6,0.75
"2129",18,1,-0.22,-0.82,1,1,-1.04,0.98,"['j']",24.200944076787,NA,65,30,4.6,0.75
"2229",19,0,-0.9,0.12,1,1,-0.78,0.2,"['f']",11.399589540466,NA,65,30,4.6,0.75
"2329",20,1,-0.56,-0.54,1,1,-1.1,0.2,"['j']",3.59603902246454,NA,65,30,4.6,0.75
"2429",21,1,0.68,-0.96,1,1,-0.28,0.2,"['j']",6.28951897969819,NA,65,30,4.6,0.75
"2529",22,1,0.14,0.74,1,1,0.88,1.08,"['f']",5.64757092908258,NA,65,30,4.6,0.75
"2629",23,0,0.92,-0.64,1,1,0.28,0.8,"['j']",3.93350442987867,NA,65,30,4.6,0.75
"2729",24,1,-0.08,-0.5,1,1,-0.58,0.8,"['j']",7.58225330300047,NA,65,30,4.6,0.75
"2829",25,1,0.3,0.18,1,1,0.48,1.28,"['f']",7.07090044516372,NA,65,30,4.6,0.75
"2929",26,1,-0.24,0.1,1,1,-0.14,1.28,"['j']",5.43074314761907,NA,65,30,4.6,0.75
"3029",27,1,-0.08,-0.68,1,1,-0.76,1.28,"['j']",5.44897082188982,NA,65,30,4.6,0.75
"3129",28,1,-0.28,-0.7,1,1,-0.98,1.28,"['j']",2.0449068818416,NA,65,30,4.6,0.75
"3229",29,0,0.6,0.76,1,1,1.36,-0.08,"['j']",7.67624151759082,NA,65,30,4.6,0.75
"3329",30,1,-1,-0.8,1,1,-1.8,-0.08,"['j']",4.47029597911751,NA,65,30,4.6,0.75
"3429",31,1,-0.04,-0.7,1,1,-0.74,-0.08,"['j']",1.59146861280897,NA,65,30,4.6,0.75
"3529",32,1,-0.34,-0.84,1,1,-1.18,-0.08,"['j']",1.99555043058353,NA,65,30,4.6,0.75
"3629",33,1,0.3,0.58,1,1,0.88,0.8,"['f']",2.95067665568786,NA,65,30,4.6,0.75
"3729",34,1,-0.74,0.86,1,1,0.12,0.92,"['f']",20.04607423165,NA,65,30,4.6,0.75
"3829",35,0,-0.6,-0.5,1,1,-1.1,-0.18,"['f']",10.8568807922711,NA,65,30,4.6,0.75
"3929",36,1,0.14,0.3,1,1,0.44,0.26,"['f']",5.60511031720671,NA,65,30,4.6,0.75
"4029",37,0,-0.54,0.18,1,1,-0.36,-0.1,"['f']",5.21735120180529,NA,65,30,4.6,0.75
"4137",38,1,-0.64,0.7,1,1,0.06,-0.04,"['f']",1.04876913456246,NA,65,30,4.6,0.75
"4231",39,0,0.76,0.14,1,1,0.9,-0.94,"['j']",2.56538301223191,NA,65,30,4.6,0.75
"4329",40,1,0.36,-0.06,1,1,0.3,-0.64,"['f']",1.83415819212678,NA,65,30,4.6,0.75
"4429",41,1,-0.68,-0.44,1,1,-1.12,-0.64,"['j']",2.49849711157731,NA,65,30,4.6,0.75
"4529",42,1,0.92,0.92,1,1,1.84,1.2,"['f']",1.10697208458441,NA,65,30,4.6,0.75
"4629",43,1,-0.92,-1,1,1,-1.92,1.2,"['j']",5.16494725900702,NA,65,30,4.6,0.75
"4729",44,1,-0.26,-0.54,1,1,-0.8,1.2,"['j']",1.17896936187753,NA,65,30,4.6,0.75
"4829",45,1,-0.08,-0.38,1,1,-0.46,1.2,"['j']",1.58844330292777,NA,65,30,4.6,0.75
"4929",46,1,0.42,0.54,1,1,0.96,2.16,"['f']",1.28215699497377,NA,65,30,4.6,0.75
"5029",47,1,-0.78,-0.56,1,1,-1.34,2.16,"['j']",2.25869975239038,NA,65,30,4.6,0.75
"5137",48,1,-0.84,0.36,1,1,-0.48,2.16,"['j']",4.04386997327674,NA,65,30,4.6,0.75
"5231",49,1,-0.38,0.74,1,1,0.36,2.52,"['f']",0.90631007871707,NA,65,30,4.6,0.75
"5329",50,1,-0.66,0.92,1,1,0.26,2.78,"['f']",0.747543549659895,NA,65,30,4.6,0.75
"5429",51,0,0.6,-0.12,1,1,0.48,2.3,"['j']",1.85296225780621,NA,65,30,4.6,0.75
"5529",52,1,0.6,-0.82,1,1,-0.22,2.3,"['j']",1.8892918000347,NA,65,30,4.6,0.75
"5629",53,0,0.32,0.04,1,1,0.36,1.94,"['j']",2.46927231331938,NA,65,30,4.6,0.75
"5729",54,1,-0.08,-0.52,1,1,-0.6,1.94,"['j']",1.64076977549121,NA,65,30,4.6,0.75
"5829",55,1,0.46,-0.46,1,1,0,1.94,"['j']",1.06777349705226,NA,65,30,4.6,0.75
"5929",56,1,-0.42,0.92,1,1,0.5,2.44,"['f']",0.847534710133914,NA,65,30,4.6,0.75
"6029",57,1,-0.74,-0.12,1,1,-0.86,2.44,"['j']",1.44574389085756,NA,65,30,4.6,0.75
"6137",58,0,0.16,-0.28,1,1,-0.12,2.32,"['f']",4.60705005135969,NA,65,30,4.6,0.75
"6231",59,1,-0.8,1,1,1,0.2,2.52,"['f']",3.95043530626572,NA,65,30,4.6,0.75
"6329",60,0,-0.8,0.34,1,1,-0.46,2.06,"['f']",4.0064700844232,NA,65,30,4.6,0.75
"6429",61,1,-0.18,-0.96,1,1,-1.14,2.06,"['j']",1.5520369526057,NA,65,30,4.6,0.75
"6529",62,1,0.6,-0.72,1,1,-0.12,2.06,"['j']",3.10108104010578,NA,65,30,4.6,0.75
"6629",63,0,0.16,0.18,1,1,0.34,1.72,"['j']",6.9266761286126,NA,65,30,4.6,0.75
"6729",64,1,-0.5,-0.22,1,1,-0.72,1.72,"['j']",2.08158206028747,NA,65,30,4.6,0.75
"6829",65,1,0.5,-0.32,1,1,0.18,1.9,"['f']",0.894578312261729,NA,65,30,4.6,0.75
"6929",66,1,0.7,-0.96,1,1,-0.26,1.9,"['j']",2.11960237269523,NA,65,30,4.6,0.75
"7029",67,0,-0.56,-0.78,1,1,-1.34,0.56,"['f']",6.39651688767481,NA,65,30,4.6,0.75
"7137",68,1,0.82,0.28,1,1,1.1,1.66,"['f']",1.5790326622955,NA,65,30,4.6,0.75
"7231",69,0,0.96,0.28,1,1,1.24,0.42,"['j']",2.74349258752773,NA,65,30,4.6,0.75
"7329",70,1,-0.34,-0.16,1,1,-0.5,0.42,"['j']",1.15806962849456,NA,65,30,4.6,0.75
"7429",71,1,-0.46,0.54,1,1,0.08,0.5,"['f']",3.94867865333799,NA,65,30,4.6,0.75
"7529",72,1,-0.32,0.56,1,1,0.24,0.74,"['f']",2.23852042548242,NA,65,30,4.6,0.75
"7629",73,1,-0.32,0.7,1,1,0.38,1.12,"['f']",1.25099279361893,NA,65,30,4.6,0.75
"7729",74,1,0.52,-0.66,1,1,-0.14,1.12,"['j']",3.04250034017605,NA,65,30,4.6,0.75
"7829",75,1,0.16,-0.44,1,1,-0.28,1.12,"['j']",4.55611373815918,NA,65,30,4.6,0.75
"7929",76,0,-0.38,-0.94,1,1,-1.32,-0.2,"['f']",9.47612246513017,NA,65,30,4.6,0.75
"8029",77,1,-0.92,-0.64,1,1,-1.56,-0.2,"['j']",1.66980321583105,NA,65,30,4.6,0.75
"8137",78,1,0.26,-0.38,1,1,-0.12,-0.2,"['j']",2.95152485487051,NA,65,30,4.6,0.75
"8231",79,0,0.78,-0.76,1,1,0.02,-0.22,"['j']",4.33717141801026,NA,65,30,4.6,0.75
"8329",80,1,-0.12,-0.8,1,1,-0.92,-0.22,"['j']",1.88072737216135,NA,65,30,4.6,0.75
"8429",81,1,0.56,-0.08,1,1,0.48,0.26,"['f']",1.53228967092582,NA,65,30,4.6,0.75
"8529",82,1,0.92,-0.16,1,1,0.76,1.02,"['f']",2.3658383647562,NA,65,30,4.6,0.75
"8629",83,1,0.12,-0.16,1,1,-0.04,1.02,"['j']",5.24087267179857,NA,65,30,4.6,0.75
"8729",84,1,-0.32,0.68,1,1,0.36,1.38,"['f']",2.83616480225464,NA,65,30,4.6,0.75
"8829",85,0,-0.82,0.4,1,1,-0.42,0.96,"['f']",3.5592436659208,NA,65,30,4.6,0.75
"8929",86,1,0.66,0.62,1,1,1.28,2.24,"['f']",1.35058501575259,NA,65,30,4.6,0.75
"9029",87,0,-0.02,0.34,1,1,0.32,1.92,"['j']",6.06287466682261,NA,65,30,4.6,0.75
"9137",88,1,-0.9,0.16,1,1,-0.74,1.92,"['j']",2.44294503226411,NA,65,30,4.6,0.75
"9231",89,1,-0.44,0.08,1,1,-0.36,1.92,"['j']",1.43097456492251,NA,65,30,4.6,0.75
"9329",90,0,-0.18,0.7,1,1,0.52,1.4,"['j']",4.12536794197513,NA,65,30,4.6,0.75
"9429",91,0,-0.06,0.22,1,1,0.16,1.24,"['j']",2.49440244829748,NA,65,30,4.6,0.75
"9529",92,1,0.6,0.76,1,1,1.36,2.6,"['f']",1.33569584277575,NA,65,30,4.6,0.75
"9629",93,1,-0.36,-0.1,1,1,-0.46,2.6,"['j']",7.20701257433393,NA,65,30,4.6,0.75
"9729",94,1,0.46,0.06,1,1,0.52,3.12,"['f']",4.70889056409942,NA,65,30,4.6,0.75
"9829",95,0,0.74,-0.34,1,1,0.4,2.72,"['j']",3.68315920748864,NA,65,30,4.6,0.75
"9929",96,1,0.28,0.58,1,1,0.86,3.58,"['f']",1.40190834880923,NA,65,30,4.6,0.75
"10029",97,1,-0.46,1,1,1,0.54,4.12,"['f']",4.07390721523552,NA,65,30,4.6,0.75
"10130",98,1,0.38,-0.92,1,1,-0.54,4.12,"['j']",2.30924772151047,NA,65,30,4.6,0.75
"10229",99,0,0.86,-0.44,1,1,0.42,3.7,"['j']",1.37356253911275,NA,65,30,4.6,0.75
"10329",100,1,0.92,-0.02,1,1,0.9,4.6,"['f']",0.994926034181844,NA,65,30,4.6,0.75
"4138",1,1,0.36,-0.96,1,1,-0.6,0,"['j']",17.3011856619269,NA,66,31,24.18,0.82
"5138",2,1,-0.28,-0.3,1,1,-0.58,0,"['j']",7.45279090723488,NA,66,31,24.18,0.82
"6138",3,1,-0.58,-0.2,1,1,-0.78,0,"['j']",5.24171357159503,NA,66,31,24.18,0.82
"7138",4,1,-0.38,-0.3,1,1,-0.68,0,"['j']",4.37395209335955,NA,66,31,24.18,0.82
"8138",5,1,-0.46,-0.64,1,1,-1.1,0,"['j']",2.8917502433178,NA,66,31,24.18,0.82
"9138",6,1,-0.34,-0.88,1,1,-1.22,0,"['j']",4.82788115920266,NA,66,31,24.18,0.82
"1059",7,1,-0.8,0.3,1,1,-0.5,0,"['j']",2.54533269355306,NA,66,31,24.18,0.82
"1130",8,1,-0.16,-0.04,1,1,-0.2,0,"['j']",2.44191289960872,NA,66,31,24.18,0.82
"1230",9,1,0.28,0.46,1,1,0.74,0.74,"['f']",3.40830867772456,NA,66,31,24.18,0.82
"1330",10,1,0.78,-0.08,1,1,0.7,1.44,"['f']",3.42767840588931,NA,66,31,24.18,0.82
"1430",11,1,-0.7,-0.74,1,1,-1.44,1.44,"['j']",2.64569826837396,NA,66,31,24.18,0.82
"1530",12,1,0.92,-0.1,1,1,0.82,2.26,"['f']",1.79132697929163,NA,66,31,24.18,0.82
"1630",13,0,0.68,-0.74,1,1,-0.06,2.2,"['f']",1.03382746683201,NA,66,31,24.18,0.82
"1730",14,1,-0.96,-0.32,1,1,-1.28,2.2,"['j']",1.49552713893354,NA,66,31,24.18,0.82
"1830",15,1,-0.22,0.98,1,1,0.76,2.96,"['f']",3.67911439965246,NA,66,31,24.18,0.82
"1930",16,1,0.22,-1,1,1,-0.78,2.96,"['j']",2.78294252447085,NA,66,31,24.18,0.82
"2030",17,1,0.82,0.72,1,1,1.54,4.5,"['f']",1.57531962636858,NA,66,31,24.18,0.82
"2130",18,1,0.74,0.74,1,1,1.48,5.98,"['f']",2.03897802496795,NA,66,31,24.18,0.82
"2230",19,1,0.18,-0.42,1,1,-0.24,5.98,"['j']",2.98524179711239,NA,66,31,24.18,0.82
"2330",20,1,-0.66,-0.66,1,1,-1.32,5.98,"['j']",1.86114705831278,NA,66,31,24.18,0.82
"2430",21,0,0.12,0.04,1,1,0.16,5.82,"['j']",1.52906225412153,NA,66,31,24.18,0.82
"2530",22,1,-0.7,-0.7,1,1,-1.4,5.82,"['j']",1.18014964926988,NA,66,31,24.18,0.82
"2630",23,1,0.06,0.7,1,1,0.76,6.58,"['f']",2.40024541923776,NA,66,31,24.18,0.82
"2730",24,1,-0.3,-0.76,1,1,-1.06,6.58,"['j']",2.21648298786022,NA,66,31,24.18,0.82
"2830",25,1,-0.28,-0.04,1,1,-0.32,6.58,"['j']",2.52912835625466,NA,66,31,24.18,0.82
"2930",26,1,-0.06,0.72,1,1,0.66,7.24,"['f']",1.98484668665333,NA,66,31,24.18,0.82
"3030",27,1,-0.14,0.7,1,1,0.56,7.8,"['f']",1.60678844881477,NA,66,31,24.18,0.82
"3130",28,1,0.96,0.04,1,1,1,8.8,"['f']",1.12168261181796,NA,66,31,24.18,0.82
"3230",29,0,-0.38,0.5,1,1,0.12,8.68,"['j']",1.62054971139878,NA,66,31,24.18,0.82
"3330",30,1,-0.1,0.58,1,1,0.48,9.16,"['f']",1.17636500153458,NA,66,31,24.18,0.82
"3430",31,0,0.28,-0.36,1,1,-0.08,9.08,"['f']",1.59605706774164,NA,66,31,24.18,0.82
"3530",32,1,0.88,-0.68,1,1,0.2,9.28,"['f']",1.80208239750937,NA,66,31,24.18,0.82
"3630",33,0,0.6,-0.8,1,1,-0.2,9.08,"['f']",1.13586812984431,NA,66,31,24.18,0.82
"3730",34,0,-0.64,-0.88,1,1,-1.52,7.56,"['f']",1.72688100388041,NA,66,31,24.18,0.82
"3830",35,1,-0.28,-0.1,1,1,-0.38,7.56,"['j']",2.03764426411362,NA,66,31,24.18,0.82
"3930",36,1,-0.08,-0.48,1,1,-0.56,7.56,"['j']",1.78152433328796,NA,66,31,24.18,0.82
"4030",37,1,-0.06,-0.74,1,1,-0.8,7.56,"['j']",1.29012707533548,NA,66,31,24.18,0.82
"4139",38,1,0.3,-0.42,1,1,-0.12,7.56,"['j']",1.32517352566356,NA,66,31,24.18,0.82
"4232",39,1,0.98,0.88,1,1,1.86,9.42,"['f']",1.04379626963055,NA,66,31,24.18,0.82
"4330",40,1,-0.46,0.1,1,1,-0.36,9.42,"['j']",1.39464626793051,NA,66,31,24.18,0.82
"4430",41,1,0.74,-0.94,1,1,-0.2,9.42,"['j']",1.42802724492503,NA,66,31,24.18,0.82
"4530",42,1,-0.28,0.14,1,1,-0.14,9.42,"['j']",2.02899660269031,NA,66,31,24.18,0.82
"4630",43,1,0.36,0.32,1,1,0.68,10.1,"['f']",1.57238619390409,NA,66,31,24.18,0.82
"4730",44,1,0.9,-0.34,1,1,0.56,10.66,"['f']",2.29897514649201,NA,66,31,24.18,0.82
"4830",45,0,0.18,-0.24,1,1,-0.06,10.6,"['f']",2.51123691216344,NA,66,31,24.18,0.82
"4930",46,0,0.62,0.1,1,1,0.72,9.88,"['j']",2.00102518399945,NA,66,31,24.18,0.82
"5030",47,1,-0.86,-0.68,1,1,-1.54,9.88,"['j']",1.15355615963927,NA,66,31,24.18,0.82
"5139",48,1,0.62,0.88,1,1,1.5,11.38,"['f']",0.947529928467702,NA,66,31,24.18,0.82
"5232",49,1,-0.36,0.48,1,1,0.12,11.5,"['f']",1.73178848635871,NA,66,31,24.18,0.82
"5330",50,1,0.16,-0.94,1,1,-0.78,11.5,"['j']",4.34631809609709,NA,66,31,24.18,0.82
"5430",51,0,0.1,-0.24,1,1,-0.14,11.36,"['f']",3.35680519975722,NA,66,31,24.18,0.82
"5530",52,1,-0.24,0.46,1,1,0.22,11.58,"['f']",6.10976019047666,NA,66,31,24.18,0.82
"5630",53,0,-0.42,0.16,1,1,-0.26,11.32,"['f']",2.05432033032412,NA,66,31,24.18,0.82
"5730",54,1,-0.44,-0.78,1,1,-1.22,11.32,"['j']",1.4330329792574,NA,66,31,24.18,0.82
"5830",55,1,0.98,1,1,1,1.98,13.3,"['f']",0.891027927282266,NA,66,31,24.18,0.82
"5930",56,1,-0.36,-1,1,1,-1.36,13.3,"['j']",1.85191859945189,NA,66,31,24.18,0.82
"6030",57,1,-0.14,-0.3,1,1,-0.44,13.3,"['j']",1.6682550208061,NA,66,31,24.18,0.82
"6139",58,1,0.7,0.68,1,1,1.38,14.68,"['f']",0.899938194546849,NA,66,31,24.18,0.82
"6232",59,1,-0.14,0.92,1,1,0.78,15.46,"['f']",1.74051456910092,NA,66,31,24.18,0.82
"6330",60,1,-1,-0.5,1,1,-1.5,15.46,"['j']",1.24667543818941,NA,66,31,24.18,0.82
"6430",61,0,0.08,0.02,1,1,0.1,15.36,"['j']",3.37903684988851,NA,66,31,24.18,0.82
"6530",62,1,0,-0.84,1,1,-0.84,15.36,"['j']",1.88015773170628,NA,66,31,24.18,0.82
"6630",63,1,-0.14,0.88,1,1,0.74,16.1,"['f']",1.89786228700541,NA,66,31,24.18,0.82
"6730",64,1,-0.68,-0.8,1,1,-1.48,16.1,"['j']",0.866002260125242,NA,66,31,24.18,0.82
"6830",65,1,-0.58,-0.94,1,1,-1.52,16.1,"['j']",1.38460956024937,NA,66,31,24.18,0.82
"6930",66,0,0.08,0.28,1,1,0.36,15.74,"['j']",1.40622495819116,NA,66,31,24.18,0.82
"7030",67,1,-0.18,-0.4,1,1,-0.58,15.74,"['j']",1.08982198394369,NA,66,31,24.18,0.82
"7139",68,1,-0.84,0,1,1,-0.84,15.74,"['j']",1.79010679398198,NA,66,31,24.18,0.82
"7232",69,1,0.96,0.46,1,1,1.42,17.16,"['f']",1.37414168630494,NA,66,31,24.18,0.82
"7330",70,1,0.34,0.14,1,1,0.48,17.64,"['f']",1.71731872914825,NA,66,31,24.18,0.82
"7430",71,1,0.32,0.36,1,1,0.68,18.32,"['f']",1.38206582993735,NA,66,31,24.18,0.82
"7530",72,1,-0.26,-0.3,1,1,-0.56,18.32,"['j']",1.3465776972007,NA,66,31,24.18,0.82
"7630",73,0,-0.7,0.34,1,1,-0.36,17.96,"['f']",1.02979283290915,NA,66,31,24.18,0.82
"7730",74,1,-0.56,-0.5,1,1,-1.06,17.96,"['j']",1.68537817784818,NA,66,31,24.18,0.82
"7830",75,1,-0.08,0.02,1,1,-0.06,17.96,"['j']",1.30288178264163,NA,66,31,24.18,0.82
"7930",76,1,-0.98,0.2,1,1,-0.78,17.96,"['j']",0.787566669285297,NA,66,31,24.18,0.82
"8030",77,1,-0.76,-0.08,1,1,-0.84,17.96,"['j']",1.08832687389804,NA,66,31,24.18,0.82
"8139",78,1,0.46,0.42,1,1,0.88,18.84,"['f']",0.799930172099266,NA,66,31,24.18,0.82
"8232",79,1,-0.92,0.44,1,1,-0.48,18.84,"['j']",1.08712742052739,NA,66,31,24.18,0.82
"8330",80,1,-0.9,0.48,1,1,-0.42,18.84,"['j']",0.864216000132728,NA,66,31,24.18,0.82
"8430",81,1,0.98,-0.12,1,1,0.86,19.7,"['f']",0.782092511130031,NA,66,31,24.18,0.82
"8530",82,1,-0.72,0.12,1,1,-0.6,19.7,"['j']",0.646844239032362,NA,66,31,24.18,0.82
"8630",83,1,0.56,-0.72,1,1,-0.16,19.7,"['j']",1.10554768168367,NA,66,31,24.18,0.82
"8730",84,1,-0.8,-0.32,1,1,-1.12,19.7,"['j']",0.933100133028347,NA,66,31,24.18,0.82
"8830",85,1,0.78,0.42,1,1,1.2,20.9,"['f']",0.628827801847365,NA,66,31,24.18,0.82
"8930",86,1,-0.5,-0.14,1,1,-0.64,20.9,"['j']",0.771739114134107,NA,66,31,24.18,0.82
"9030",87,0,0.8,-0.1,1,1,0.7,20.2,"['j']",1.0339671826805,NA,66,31,24.18,0.82
"9139",88,1,0.24,0.78,1,1,1.02,21.22,"['f']",1.19656070595374,NA,66,31,24.18,0.82
"9232",89,1,0.26,0.46,1,1,0.72,21.94,"['f']",1.20443016506033,NA,66,31,24.18,0.82
"9330",90,0,0.12,-0.72,1,1,-0.6,21.34,"['f']",0.782575958117377,NA,66,31,24.18,0.82
"9430",91,1,0.28,0.42,1,1,0.7,22.04,"['f']",1.5057642563479,NA,66,31,24.18,0.82
"9530",92,0,-0.46,0.54,1,1,0.08,21.96,"['j']",1.4417843008996,NA,66,31,24.18,0.82
"9630",93,0,0.78,-0.96,1,1,-0.18,21.78,"['f']",2.81111495371442,NA,66,31,24.18,0.82
"9730",94,1,0.4,-0.58,1,1,-0.18,21.78,"['j']",1.31394607806578,NA,66,31,24.18,0.82
"9830",95,1,-0.6,-0.82,1,1,-1.42,21.78,"['j']",0.74586283264216,NA,66,31,24.18,0.82
"9930",96,1,0.56,0.5,1,1,1.06,22.84,"['f']",1.93203588866163,NA,66,31,24.18,0.82
"10030",97,1,0.42,-0.2,1,1,0.22,23.06,"['f']",1.29048072174191,NA,66,31,24.18,0.82
"10131",98,1,-0.62,-0.5,1,1,-1.12,23.06,"['j']",0.847643894550856,NA,66,31,24.18,0.82
"10230",99,1,0.98,0.44,1,1,1.42,24.48,"['f']",1.11453727155458,NA,66,31,24.18,0.82
"10330",100,0,-0.04,0.34,1,1,0.3,24.18,"['j']",0.736603425932117,NA,66,31,24.18,0.82
"4140",1,0,0.22,-0.34,1,1,-0.12,-0.12,"['f']",18.3772325438913,NA,67,32,23.3,0.83
"5140",2,1,-0.58,-0.34,1,1,-0.92,-0.12,"['j']",4.12536108604399,NA,67,32,23.3,0.83
"6140",3,1,0.1,-0.48,1,1,-0.38,-0.12,"['j']",6.32084512920119,NA,67,32,23.3,0.83
"7140",4,1,-0.92,-0.88,1,1,-1.8,-0.12,"['j']",1.98786173958797,NA,67,32,23.3,0.83
"8140",5,1,-0.48,0.94,1,1,0.46,0.34,"['f']",5.21003505244153,NA,67,32,23.3,0.83
"9140",6,1,0.9,0.2,1,1,1.1,1.44,"['f']",3.8382412592764,NA,67,32,23.3,0.83
"1060",7,1,-0.94,0.64,1,1,-0.3,1.44,"['j']",2.59690206643427,NA,67,32,23.3,0.83
"1131",8,1,0.96,-1,1,1,-0.04,1.44,"['j']",10.6344231666881,NA,67,32,23.3,0.83
"1231",9,1,-0.48,-0.46,1,1,-0.94,1.44,"['j']",2.22485197504284,NA,67,32,23.3,0.83
"1331",10,0,0.72,-0.32,1,1,0.4,1.04,"['j']",2.37898156157462,NA,67,32,23.3,0.83
"1431",11,1,0.16,0.64,1,1,0.8,1.84,"['f']",2.98047776636668,NA,67,32,23.3,0.83
"1531",12,1,0.04,0.96,1,1,1,2.84,"['f']",3.46048109553521,NA,67,32,23.3,0.83
"1631",13,1,-0.98,-0.14,1,1,-1.12,2.84,"['j']",2.33260480134049,NA,67,32,23.3,0.83
"1731",14,1,-0.42,0.34,1,1,-0.08,2.84,"['j']",2.28778055345174,NA,67,32,23.3,0.83
"1831",15,0,-0.16,0.54,1,1,0.38,2.46,"['j']",4.23378215072444,NA,67,32,23.3,0.83
"1931",16,1,0.46,-0.54,1,1,-0.08,2.46,"['j']",2.12582771107554,NA,67,32,23.3,0.83
"2031",17,1,-0.68,0.82,1,1,0.14,2.6,"['f']",1.98464704456273,NA,67,32,23.3,0.83
"2131",18,1,-0.44,0.16,1,1,-0.28,2.6,"['j']",1.63842598628253,NA,67,32,23.3,0.83
"2231",19,1,0.68,0.94,1,1,1.62,4.22,"['f']",2.11871986690676,NA,67,32,23.3,0.83
"2331",20,1,-0.98,-0.58,1,1,-1.56,4.22,"['j']",2.09110065217828,NA,67,32,23.3,0.83
"2431",21,1,-0.6,0.02,1,1,-0.58,4.22,"['j']",1.79504854645347,NA,67,32,23.3,0.83
"2531",22,1,-0.66,0.6,1,1,-0.06,4.22,"['j']",2.48583539103856,NA,67,32,23.3,0.83
"2631",23,0,0.6,-0.48,1,1,0.12,4.1,"['j']",3.62089735030895,NA,67,32,23.3,0.83
"2731",24,1,-0.7,-0.44,1,1,-1.14,4.1,"['j']",1.60330441442784,NA,67,32,23.3,0.83
"2831",25,0,-0.54,0.52,1,1,-0.02,4.08,"['f']",2.81032458232949,NA,67,32,23.3,0.83
"2931",26,1,-0.18,-0.96,1,1,-1.14,4.08,"['j']",2.56221496965736,NA,67,32,23.3,0.83
"3031",27,1,0.62,0.84,1,1,1.46,5.54,"['f']",1.93847940932028,NA,67,32,23.3,0.83
"3131",28,1,0.78,0.08,1,1,0.86,6.4,"['f']",2.89300795580493,NA,67,32,23.3,0.83
"3231",29,1,-0.02,0.62,1,1,0.6,7,"['f']",2.2065033648978,NA,67,32,23.3,0.83
"3331",30,1,0.1,0.34,1,1,0.44,7.44,"['f']",3.10473133157939,NA,67,32,23.3,0.83
"3431",31,0,-0.18,0.54,1,1,0.36,7.08,"['j']",2.5782493838924,NA,67,32,23.3,0.83
"3531",32,1,-0.36,-0.5,1,1,-0.86,7.08,"['j']",1.50254104827764,NA,67,32,23.3,0.83
"3631",33,1,-0.58,-0.62,1,1,-1.2,7.08,"['j']",2.12795501650544,NA,67,32,23.3,0.83
