,parcode,trial,fix_item,fix_time,fix_num,rev_fix_num
12423,32,100,2,684.4239033525811,1,3
12424,32,100,1,633.832634805003,2,2
12425,32,100,2,1301.15231045056,3,1
12426,32,101,1,3053.1836740847198,1,5
12427,32,101,2,900.8428923552859,2,4
12428,32,101,1,900.6085302389689,3,3
12429,32,101,2,584.350980701856,4,2
12430,32,101,1,2018.4280732355498,5,1
12431,32,102,2,816.961987962713,1,4
12432,32,102,1,683.9028983667961,2,3
12433,32,102,2,884.336588467704,3,2
12434,32,102,1,1134.1843281989,4,1
12435,32,103,1,367.232510936446,1,3
12436,32,103,2,1501.65991473477,2,2
12437,32,103,1,1868.6469464155398,3,1
12438,32,104,2,500.799685600214,1,3
12439,32,104,1,1000.79202375491,2,2
12440,32,104,2,2552.6916638773396,3,1
12441,32,105,2,500.840548746055,1,3
12442,32,105,1,633.882511872798,2,2
12443,32,105,2,2368.98331611883,3,1
12444,32,106,2,533.095686143497,1,5
12445,32,106,1,817.419594997773,2,4
12446,32,106,2,217.08181311259997,3,3
12447,32,106,1,433.804270986002,4,2
12448,32,106,2,1684.7958781290802,5,1
12449,32,107,1,433.945789642166,1,2
12450,32,107,2,3703.8125607941797,2,1
12451,32,108,1,467.286203900585,1,3
12452,32,108,2,667.554939136608,2,2
12453,32,108,1,1267.83833702211,3,1
12454,32,109,1,1701.31990939262,1,3
12455,32,109,2,1484.70171261579,2,2
12456,32,109,1,2235.4558027582198,3,1
12457,32,110,2,784.350199479377,1,3
12458,32,110,1,634.103653545026,2,2
12459,32,110,2,1718.5761720466,3,1
12460,32,111,1,651.0254995082511,1,3
12461,32,111,2,1434.7333064360998,2,2
12462,32,111,1,1134.5743307902,3,1
12463,32,112,2,3136.7469877877697,1,3
12464,32,112,1,1034.20695316163,2,2
12465,32,112,2,3753.6223218485206,3,1
12466,32,113,1,567.361530294875,1,2
12467,32,113,2,1084.6452854457302,2,1
12468,32,114,1,1184.5568588178098,1,3
12469,32,114,2,850.9889630367979,2,2
12470,32,114,1,1384.7213329281699,3,1
12471,32,115,2,984.59970499971,1,2
12472,32,115,1,1601.43447641167,2,1
12473,32,116,1,3386.72092248453,1,4
12474,32,116,2,1117.84388058004,2,3
12475,32,116,1,733.988786087139,3,2
12476,32,116,2,3353.3946300449297,4,1
12477,32,117,2,767.632669245359,1,3
12478,32,117,1,967.750571406214,2,2
12479,32,117,2,1334.6177178318599,3,1
12480,32,118,1,3520.4698780144104,1,2
12481,32,118,2,5755.44553890359,2,1
12482,32,119,2,450.646794342902,1,3
12483,32,119,1,1034.2192722018801,2,2
12484,32,119,2,2035.43855610769,3,1
12485,32,120,1,951.235854503466,1,2
12486,32,120,2,1451.39074383769,2,1
12487,32,121,2,1718.4517798304998,1,5
12488,32,121,1,734.264311788138,2,4
12489,32,121,2,900.7154955179429,3,3
12490,32,121,1,984.2776073201089,4,2
12491,32,121,2,1051.38299186365,5,1
12492,32,122,2,700.4984401282851,1,3
12493,32,122,1,1084.72580986563,2,2
12494,32,122,2,1584.9161539517802,3,1
12495,32,123,2,684.1321525862439,1,4
12496,32,123,1,650.7003971782981,2,3
12497,32,123,2,1267.96483245562,3,2
12498,32,123,1,1684.72196391667,4,1
12499,32,124,1,1568.32181403297,1,3
12500,32,124,2,1167.77803382138,2,2
12501,32,124,1,917.6451535313389,3,1
12502,32,125,2,283.76925186603296,1,3
12503,32,125,1,717.4145772878551,2,2
12504,32,125,2,3253.1672687328005,3,1
12505,32,126,1,834.2326729034539,1,4
12506,32,126,2,1184.83719194774,2,3
12507,32,126,1,984.2956351640171,3,2
12508,32,126,2,1067.6320983620801,4,1
12509,32,127,2,767.669926804956,1,3
12510,32,127,1,1334.75052303402,2,2
12511,32,127,2,1334.5065460598598,3,1
12512,32,128,2,767.6735323912,1,3
12513,32,128,1,850.796065002214,2,2
12514,32,128,2,2118.5734077589605,3,1
12515,32,129,1,200.395831576316,1,4
12516,32,129,2,950.9032406203909,2,3
12517,32,129,1,834.207133419113,3,2
12518,32,129,2,1151.1572530726,4,1
12519,32,130,1,1351.72825533664,1,3
12520,32,130,2,1651.3229591073498,2,2
12521,32,130,1,1384.89289800054,3,1
12522,32,131,2,650.787231337745,1,3
12523,32,131,1,750.913336203666,2,2
12524,32,131,2,1067.6891865732598,3,1
12525,32,132,1,2002.1675491007002,1,4
12526,32,132,2,1084.22072944813,2,3
12527,32,132,1,534.021116007352,3,2
12528,32,132,2,1184.38499324839,4,1
12529,32,133,2,550.5863109137861,1,7
12530,32,133,1,634.005101281218,2,6
12531,32,133,2,517.243492911803,3,5
12532,32,133,1,650.653825228801,4,4
12533,32,133,2,500.38053796743,5,3
12534,32,133,1,350.396898254985,6,2
12535,32,133,2,1518.25215137796,7,1
12536,32,134,1,817.24652761477,1,3
12537,32,134,2,1201.62382896524,2,2
12538,32,134,1,1468.1368182064002,3,1
12539,32,135,1,483.97338727954804,1,4
12540,32,135,2,884.280702128308,2,3
12541,32,135,1,500.488705089083,3,2
12542,32,135,2,1768.4213878819698,4,1
12543,32,137,2,634.183276590193,1,3
12544,32,137,1,767.308468319243,2,2
12545,32,137,2,1117.70957306726,3,1
12546,32,138,2,500.61790473409894,1,4
12547,32,138,1,533.84414257016,2,3
12548,32,138,2,784.160306095146,3,2
12549,32,138,1,1117.43855429813,4,1
12550,32,139,1,584.686899732333,1,4
12551,32,139,2,967.753876495408,2,3
12552,32,139,1,734.105967130745,3,2
12553,32,139,2,1501.4345665695098,4,1
12554,32,140,2,517.418663570425,1,4
12555,32,140,1,633.792072127108,2,3
12556,32,140,2,1484.89641345805,3,2
12557,32,140,1,1434.6434676263,4,1
12558,32,141,1,617.221168417018,1,3
12559,32,141,2,917.7073496393859,2,2
12560,32,141,1,1551.7208639066698,3,1
12561,32,142,2,1268.18477228517,1,3
12562,32,142,1,650.422167294892,2,2
12563,32,142,2,1334.73399750073,3,1
12564,32,143,2,484.068333986215,1,6
12565,32,143,1,583.85040727444,2,5
12566,32,143,2,383.68443082436005,3,4
12567,32,143,1,400.613187433919,4,3
12568,32,143,2,967.413150036009,5,2
12569,32,143,1,600.682414398761,6,1
12570,32,144,2,583.997634763364,1,6
12571,32,144,1,583.814952464309,2,5
12572,32,144,2,1468.34023250267,3,4
12573,32,144,1,1150.88593386463,4,3
12574,32,144,2,300.597052497324,5,2
12575,32,144,1,717.257134005195,6,1
12576,32,145,2,1451.76572323544,1,3
12577,32,145,1,733.941613172647,2,2
12578,32,145,2,1384.69338975847,3,1
12579,32,146,1,584.139453887474,1,3
12580,32,146,2,1234.49191343389,2,2
12581,32,146,1,1351.4704570116,3,1
12582,32,147,2,851.1295802891251,1,5
12583,32,147,1,483.812939375639,2,4
12584,32,147,2,483.655796590028,3,3
12585,32,147,1,350.50085885450204,4,2
12586,32,147,2,1918.42996614287,5,1
12587,32,148,1,450.829176144907,1,4
12588,32,148,2,750.6092663970779,2,3
12589,32,148,1,1268.03423967795,3,2
12590,32,148,2,1384.59513796261,4,1
12591,32,149,1,350.59280093992106,1,5
12592,32,149,2,717.319029616192,2,4
12593,32,149,1,934.277652413584,3,3
12594,32,149,2,1017.7177757141199,4,2
12595,32,149,1,4237.490847124721,5,1
12596,32,150,1,1168.02411404205,1,4
12597,32,150,2,1051.20301380521,2,3
12598,32,150,1,617.267439898569,3,2
12599,32,150,2,550.405130983563,4,1
12600,32,151,2,217.125079972902,1,4
12601,32,151,1,900.884055939969,2,3
12602,32,151,2,967.6165643613789,3,2
12603,32,151,1,1084.4671101367599,4,1
12604,32,152,2,517.339641490253,1,5
12605,32,152,1,600.724178919336,2,4
12606,32,152,2,433.839124831138,3,3
12607,32,152,1,500.22069099941297,4,2
12608,32,152,2,1234.7605284885499,5,1
12609,32,153,1,817.589056852739,1,4
12610,32,153,2,600.742507260293,2,3
12611,32,153,1,650.611459772335,3,2
12612,32,153,2,1201.31645404035,4,1
12613,32,154,2,2802.9279039183198,1,3
12614,32,154,1,917.566431890009,2,2
12615,32,154,2,817.456251650583,3,1
12616,32,155,1,684.215080720605,1,2
12617,32,155,2,1401.43465669826,2,1
12618,32,156,2,534.180963004474,1,4
12619,32,156,1,533.643432485405,2,3
12620,32,156,2,1368.0221309769,3,2
12621,32,156,1,1952.08136091242,4,1
12622,32,157,2,784.314744727453,1,2
12623,32,157,1,2552.50267186784,2,1
12624,32,158,1,6573.17100651562,1,3
12625,32,158,2,900.8702346181959,2,2
12626,32,158,1,884.286711370805,3,1
12627,32,160,2,500.417194591137,1,4
12628,32,160,1,917.483503755648,2,3
12629,32,160,2,1067.96381089953,3,2
12630,32,160,1,750.6176793831401,4,1
12631,32,162,1,716.81455016369,1,4
12632,32,162,2,533.93037582282,2,3
12633,32,162,1,567.1806508325969,3,2
12634,32,162,2,2302.2721406887304,4,1
12635,32,163,1,517.296675097896,1,7
12636,32,163,2,450.61794979847,2,6
12637,32,163,1,400.374618824571,3,5
12638,32,163,2,517.025055421982,4,4
12639,32,163,1,433.89891719562,5,3
12640,32,163,2,717.354784894269,6,2
12641,32,163,1,1268.0186155485,7,1
12642,32,164,1,1167.99556996557,1,6
12643,32,164,2,734.13270842866,2,5
12644,32,164,1,500.386547268135,3,4
12645,32,164,2,1351.4443166204699,4,3
12646,32,164,1,934.3007881252561,5,2
12647,32,164,2,917.488912120461,6,1
12648,32,165,1,500.757019646699,1,4
12649,32,165,2,1702.03531478182,2,3
12650,32,165,1,767.375772295054,3,2
12651,32,165,2,1752.19782086788,4,1
12652,32,166,2,317.307972552953,1,3
12653,32,166,1,1818.3783764252398,2,2
12654,32,166,2,2902.80402250937,3,1
12655,32,167,2,2101.5031324932397,1,2
12656,32,167,1,1651.4930218691,2,1
12657,32,168,2,1251.43479189137,1,2
12658,32,168,1,4572.088734305,2,1
12659,32,169,2,633.893328602426,1,3
12660,32,169,1,700.7340040872799,2,2
12661,32,169,2,1001.0378035367501,3,1
12662,32,170,2,1351.43139664433,1,2
12663,32,170,1,2052.2991073667104,2,1
12664,32,171,2,901.038795040222,1,2
12665,32,171,1,1568.04418505635,2,1
12666,32,172,2,1902.2033944784198,1,3
12667,32,172,1,516.95685001323,2,2
12668,32,172,2,1618.34911123151,3,1
12669,32,173,1,1184.7407429013401,1,6
12670,32,173,2,3286.60833855974,2,5
12671,32,173,1,650.601243978599,3,4
12672,32,173,2,784.0845891041679,4,3
12673,32,173,1,734.135713079013,5,2
12674,32,173,2,2502.30681424728,6,1
12675,32,174,1,1067.9758294427302,1,3
12676,32,174,2,867.500975757139,2,2
12677,32,174,1,600.813416822348,3,1
12678,32,175,2,1084.70357547048,1,3
12679,32,175,1,683.890278887702,2,2
12680,32,175,2,1084.38808802748,3,1
12681,32,176,2,734.2414764862041,1,5
12682,32,176,1,1117.7825858758301,2,4
12683,32,176,2,783.9184323675,3,3
12684,32,176,1,1268.0733000743198,4,2
12685,32,176,2,617.398442322155,5,1
12686,32,177,2,867.7143053791949,1,2
12687,32,177,1,1368.1221855804301,2,1
12688,32,178,1,500.81530972965993,1,2
12689,32,178,2,1785.28584516607,2,1
12690,32,179,1,1201.39367337106,1,3
12691,32,179,2,1351.41547201783,2,2
12692,32,179,1,567.229926964501,3,1
12693,32,180,1,1668.55398274492,1,3
12694,32,180,2,817.403970897431,2,2
12695,32,180,1,1134.50852912501,3,1
12696,32,181,1,967.761688574683,1,2
12697,32,181,2,2168.76956584747,2,1
12698,32,182,2,500.678898970364,1,3
12699,32,182,1,533.89642338152,2,2
12700,32,182,2,1017.6940390374499,3,1
12701,32,183,2,1768.54007126531,1,3
12702,32,183,1,617.2403981327079,2,2
12703,32,183,2,600.628631305881,3,1
12704,32,184,2,834.499785618391,1,5
12705,32,184,1,917.5658309832221,2,4
12706,32,184,2,3853.77667032299,3,3
12707,32,184,1,500.508235272719,4,2
12708,32,184,2,700.529988884227,5,1
12709,32,185,2,851.1791569180791,1,6
12710,32,185,1,950.78545861179,2,5
12711,32,185,2,1000.8400980150301,3,4
12712,32,185,1,2952.59605618776,4,3
12713,32,185,2,1318.51193276816,5,2
12714,32,185,1,700.399887864478,6,1
12715,32,186,1,567.456176533597,1,2
12716,32,186,2,1885.1484428742,2,1
12717,32,187,2,1434.1540113673498,1,3
12718,32,187,1,583.940546523081,2,2
12719,32,187,2,1801.7389668966603,3,1
12720,32,188,2,684.2042640200821,1,3
12721,32,188,1,667.340708110714,2,2
12722,32,188,2,1001.1916412040599,3,1
12723,32,189,1,450.599320989568,1,2
12724,32,189,2,1651.7781624570498,2,1
12725,32,190,1,450.891071785009,1,2
12726,32,190,2,1568.16677449387,2,1
12727,32,191,1,367.371926346095,1,4
12728,32,191,2,850.773229729384,2,3
12729,32,191,1,917.5499063567261,3,2
12730,32,191,2,1351.43770641298,4,1
12731,32,192,2,1268.02101926296,1,3
12732,32,192,1,617.16468114173,2,2
12733,32,192,2,800.793405913282,3,1
12734,32,193,2,1017.71206691046,1,4
12735,32,193,1,584.082666115137,2,3
12736,32,193,2,2485.8215428830604,3,2
12737,32,193,1,467.137173633091,4,1
12738,32,194,1,383.988200192107,1,2
12739,32,194,2,1217.84078580095,2,1
12740,32,195,1,534.111555753043,1,3
12741,32,195,2,1117.7224930434,2,2
12742,32,195,1,333.719630201813,3,1
12743,32,196,1,1117.9349212616198,1,2
12744,32,196,2,2302.23368125735,2,1
12745,32,197,1,433.84513413184305,1,2
12746,32,197,2,1268.0465587182,2,1
12747,32,198,1,300.646328658331,1,2
12748,32,198,2,1568.14994849265,2,1
12749,32,199,2,784.3958700541409,1,3
12750,32,199,1,884.207989787683,2,2
12751,32,199,2,850.812590506393,3,1
12752,32,200,2,1935.51706740982,1,3
12753,32,200,1,834.1323178610761,2,2
12754,32,200,2,366.914920246927,3,1
12755,32,201,2,2185.7923677889603,1,5
12756,32,201,1,767.357744451147,2,4
12757,32,201,2,1001.0236816888199,3,3
12758,32,201,1,2902.5933970697197,4,2
12759,32,201,2,1985.5047033051999,5,1
12760,32,202,2,566.426485573174,1,3
12761,32,202,1,650.833803316345,2,2
12762,32,202,2,1184.47933901916,3,1
12763,32,203,2,417.328914889367,1,4
12764,32,203,1,633.9777590474109,2,3
12765,32,203,2,300.31431565293997,3,2
12766,32,203,1,2018.55036214693,4,1
12767,32,204,2,584.258137270808,1,3
12768,32,204,1,650.638802006142,2,2
12769,32,204,2,2869.8019309667898,3,1
12770,32,205,1,400.53957368945703,1,4
12771,32,205,2,767.6260590378661,2,3
12772,32,205,1,517.061411577743,3,2
12773,32,205,2,984.2797105957291,4,1
12774,32,206,2,650.661637278972,1,3
12775,32,206,1,667.4756165884901,2,2
12776,32,206,2,1668.22076789686,3,1
12777,32,207,1,350.542022468289,1,2
12778,32,207,2,2502.37772383844,2,1
12779,32,208,1,567.272592888912,1,5
12780,32,208,2,667.499353236053,2,4
12781,32,208,1,333.626486273715,3,3
12782,32,208,2,834.135622950271,4,2
12783,32,208,1,967.613259272184,5,1
12784,32,209,1,233.918627665844,1,4
12785,32,209,2,717.184121196624,2,3
12786,32,209,1,433.75529529294,3,2
12787,32,209,2,3019.6488594519897,4,1
12788,32,210,1,299.634064605925,1,3
12789,32,210,2,483.652791910572,2,2
12790,32,210,1,1968.6165093735299,3,1
12791,32,211,1,450.719807180576,1,2
12792,32,211,2,2001.97374963318,2,1
12793,32,212,2,267.167700803839,1,3
12794,32,212,1,1151.3116917049,2,2
12795,32,212,2,1234.81791716767,3,1
12796,32,213,1,500.755216897232,1,3
12797,32,213,2,749.920001399005,2,2
12798,32,213,1,1285.3112343873402,3,1
12799,32,214,1,584.21637272113,1,3
12800,32,214,2,950.948009762214,2,2
12801,32,214,1,1317.94736048323,3,1
12802,32,215,2,651.0212930152189,1,3
12803,32,215,1,1184.35344449244,2,2
12804,32,215,2,4738.22563243448,3,1
12805,32,216,2,567.463087209035,1,3
12806,32,216,1,533.726360590663,2,2
12807,32,216,2,2002.1293901372699,3,1
12808,32,217,1,500.814708793769,1,3
12809,32,217,2,1050.9037513984401,2,2
12810,32,217,1,1201.15720800823,3,1
12811,32,218,1,417.353853437817,1,2
12812,32,218,2,1601.5435449080499,2,1
12813,32,219,2,634.077513153898,1,2
12814,32,219,1,1484.67016388895,2,1
12815,32,220,2,717.479177081259,1,3
12816,32,220,1,934.325125737814,2,2
12817,32,220,2,1201.21309434762,3,1
12818,32,221,1,417.416950949701,1,2
12819,32,221,2,2118.52262931643,2,1
12820,32,222,1,1201.42762581236,1,5
12821,32,222,2,733.9455192268359,2,4
12822,32,222,1,634.003598970594,3,3
12823,32,222,2,967.7806178224271,4,2
12824,32,222,1,1751.5464143652898,5,1
12825,32,223,1,200.334536872106,1,4
12826,32,223,2,683.874053822365,2,3
12827,32,223,1,383.730401837965,3,2
12828,32,223,2,634.063691803021,4,1
12829,32,224,1,567.387971153948,1,2
12830,32,224,2,3136.4423170161895,2,1
12831,32,225,1,433.12311853515,1,2
12832,32,225,2,1551.35820354917,2,1
12833,32,226,2,417.335825564805,1,3
12834,32,226,1,867.289448942756,2,2
12835,32,226,2,1084.44637811044,3,1
12836,32,227,2,1117.63565885485,1,3
12837,32,227,1,1401.56686096452,2,2
12838,32,227,2,1367.9497191042199,3,1
12839,32,228,1,467.36282229539904,1,2
12840,32,228,2,1668.43830401194,2,1
12841,32,229,1,500.48209488159006,1,2
12842,32,229,2,1668.13753929455,2,1
12843,32,230,1,984.697055391734,1,6
12844,32,230,2,2902.8013183269604,2,5
12845,32,230,1,800.850193627411,3,4
12846,32,230,2,1234.7202663077,4,3
12847,32,230,1,517.52592928824,5,2
12848,32,230,2,1051.2613038590598,6,1
12849,32,231,2,634.231050411472,1,5
12850,32,231,1,900.835380743956,2,4
12851,32,231,2,1267.96302967705,3,3
12852,32,231,1,800.721895386232,4,2
12853,32,231,2,1234.5904657559,5,1
12854,32,232,1,1368.2429722102802,1,4
12855,32,232,2,1267.93178138905,2,3
12856,32,232,1,500.467672594823,3,2
12857,32,232,2,1384.6372029511301,4,1
12858,32,233,2,500.535577535629,1,3
12859,32,233,1,934.445912367664,2,2
12860,32,233,2,1534.8531015333701,3,1
12861,32,234,2,667.475917027332,1,3
12862,32,234,1,717.3370574892031,2,2
12863,32,234,2,2585.79050490516,3,1
12864,32,235,1,467.32045683893404,1,2
12865,32,235,2,1818.19929974154,2,1
12866,32,236,1,333.87346789822897,1,3
12867,32,236,2,1100.96890703426,2,2
12868,32,236,1,1000.83408877254,3,1
12869,32,237,2,934.487075981451,1,3
12870,32,237,1,633.744598773774,2,2
12871,32,237,2,1451.39525079867,3,1
12872,32,238,1,967.7634913823571,1,7
12873,32,238,2,817.3985625035131,2,6
12874,32,238,1,784.0770774928391,3,5
12875,32,238,2,2652.75977912825,4,4
12876,32,238,1,2519.1268028284,5,3
12877,32,238,2,550.5460487038359,6,2
12878,32,238,1,767.5034696294459,7,1
12879,32,239,2,516.35742385406,1,2
12880,32,239,1,1401.38508009841,2,1
12881,32,240,2,383.958454214735,1,5
12882,32,240,1,584.050816920353,2,4
12883,32,240,2,750.601754756644,3,3
12884,32,240,1,700.8532884356099,4,2
12885,32,240,2,1034.37641498749,5,1
12886,32,241,1,367.200962209608,1,3
12887,32,241,2,784.2931112681979,2,2
12888,32,241,1,1134.6755872655199,3,1
12889,32,242,2,300.46635057078703,1,5
12890,32,242,1,500.52866683108704,2,4
12891,32,242,2,950.936291657854,3,3
12892,32,242,1,367.182032961864,4,2
12893,32,242,2,834.033465100219,5,1
12894,32,243,1,350.703371776035,1,3
12895,32,243,2,1117.66089784214,2,2
12896,32,243,1,1401.37907082681,3,1
12897,32,244,1,283.827241451945,1,5
12898,32,244,2,517.188808444189,2,4
12899,32,244,1,400.42780098156095,3,3
12900,32,244,2,483.69936388917296,4,2
12901,32,244,1,1384.59453702671,5,1
12902,32,245,1,1051.24688154319,1,4
12903,32,245,2,750.5320470663721,2,3
12904,32,245,1,467.214092495851,3,2
12905,32,245,2,717.444623704068,4,1
12906,32,246,2,617.356978269527,1,4
12907,32,246,1,500.681603152771,2,3
12908,32,246,2,717.1706002845889,3,2
12909,32,246,1,1368.18257890991,4,1
12910,32,247,1,417.241179355187,1,3
12911,32,247,2,984.203092200914,2,2
12912,32,247,1,1084.32438960881,3,1
12913,32,248,2,634.1454180947039,1,4
12914,32,248,1,533.7023234460501,2,3
12915,32,248,2,767.6678235584401,3,2
12916,32,248,1,1151.0421752755099,4,1
12917,32,249,2,567.4654909526,1,2
12918,32,249,1,1084.2537805147,2,1
12919,32,250,1,767.6819453481579,1,5
12920,32,250,2,467.04703438445,2,4
12921,32,250,1,350.413724256214,3,3
12922,32,250,2,717.404361465015,4,2
12923,32,250,1,1434.69815212302,5,1
12924,32,251,1,367.390855622943,1,3
12925,32,251,2,1017.6654949609698,2,2
12926,32,251,1,733.845765091246,3,1
12927,32,252,1,634.067297389265,1,3
12928,32,252,2,567.303841147805,2,2
12929,32,252,1,817.2876912285569,3,1
12930,32,253,2,1084.44307299214,1,3
12931,32,253,1,550.603737821802,2,2
12932,32,253,2,950.814603653271,3,1
12933,32,254,2,967.823584214784,1,5
12934,32,254,1,567.2506589908149,2,4
12935,32,254,2,1034.40075260005,3,3
12936,32,254,1,450.26881035300903,4,2
12937,32,254,2,1117.85079125548,5,1
12938,32,255,1,400.54378021159204,1,5
12939,32,255,2,834.193612536183,2,4
12940,32,255,1,600.219098530943,3,3
12941,32,255,2,283.579959388589,4,2
12942,32,255,1,684.234310436295,5,1
12943,32,256,2,1268.15382446512,1,2
12944,32,256,1,1835.01387995784,2,1
12945,32,257,2,216.892520635156,1,5
12946,32,257,1,667.3965944792141,2,4
12947,32,257,2,500.33005996374396,3,3
12948,32,257,1,417.36827572458395,4,2
12949,32,257,2,834.207734384108,5,1
12950,32,258,2,517.473949003033,1,2
12951,32,258,1,1267.80017805868,2,1
12952,32,259,1,450.708690012107,1,3
12953,32,259,2,1167.81288769562,2,2
12954,32,259,1,817.5091333687309,3,1
12955,32,260,2,650.734650116647,1,4
12956,32,260,1,750.836717808852,2,3
12957,32,260,2,633.7361857877111,3,2
12958,32,260,1,1084.6317645336999,4,1
12959,32,261,1,384.11920255748595,1,3
12960,32,261,2,800.5737665516789,2,2
12961,32,261,1,934.255418047542,3,1
12962,32,262,2,700.953943945933,1,2
12963,32,262,1,1184.49165805941,2,1
12964,32,263,1,484.11099991062696,1,5
12965,32,263,2,650.527630234137,2,4
12966,32,263,1,1151.18549671024,3,3
12967,32,263,2,967.662234936142,4,2
12968,32,263,1,1001.0513243905699,5,1
12969,32,264,1,467.147689894773,1,3
12970,32,264,2,984.3184704659509,2,2
12971,32,264,1,950.792068819283,3,1
12972,32,265,2,467.23873057635495,1,2
12973,32,265,1,1218.0309796531199,2,1
12974,32,266,1,400.563911302015,1,2
12975,32,266,2,1167.7380720793699,2,1
12976,32,267,2,516.551824228372,1,3
12977,32,267,1,667.145105893724,2,2
12978,32,267,2,1751.73270219238,3,1
12979,32,268,1,450.727619259851,1,3
12980,32,268,2,917.5880653201599,2,2
12981,32,268,1,684.066651359899,3,1
12982,32,269,1,450.69607050390897,1,3
12983,32,269,2,834.1446368722251,2,2
12984,32,269,1,1101.44904893241,3,1
12985,32,270,2,900.251879182179,1,3
12986,32,270,1,817.477584612789,2,2
12987,32,270,2,1284.61295549641,3,1
12988,32,271,1,617.242501379224,1,3
12989,32,271,2,1117.95685513061,2,2
12990,32,271,1,500.52205662359495,3,1
12991,32,272,1,1969.3060748104501,1,4
12992,32,272,2,1251.45432207501,2,3
12993,32,272,1,967.905911413254,3,2
12994,32,272,2,1317.83198218909,4,1
12995,32,273,2,450.51459010574007,1,4
12996,32,273,1,633.948914473876,2,3
12997,32,273,2,1000.82327204291,3,2
12998,32,273,1,617.570307862479,4,1
12999,32,274,2,450.59421312180297,1,3
13000,32,274,1,817.6154977118131,2,2
13001,32,274,2,850.721549883019,3,1
13002,32,275,1,1067.4578290781901,1,6
13003,32,275,2,2251.6367038770104,2,5
13004,32,275,1,700.732201308711,3,4
13005,32,275,2,700.533594470471,4,3
13006,32,275,1,617.275852913735,5,2
13007,32,275,2,734.199111058842,6,1
13008,32,276,1,550.9706046723301,1,3
13009,32,276,2,683.868344989605,2,2
13010,32,276,1,1568.6357991653501,3,1
13011,32,277,2,299.614834861131,1,3
13012,32,277,1,1084.27361116628,2,2
13013,32,277,2,750.9010171634151,3,1
13014,32,278,2,550.822175340727,1,2
13015,32,278,1,1401.16273652529,2,1
13016,32,279,2,700.909775681794,1,3
13017,32,279,1,1067.97522853594,2,2
13018,32,279,2,1251.67185819009,3,1
13019,32,280,2,734.3003674759531,1,3
13020,32,280,1,667.343412322225,2,2
13021,32,280,2,1601.46752747823,3,1
13022,32,281,2,650.779419287574,1,3
13023,32,281,1,617.232586053433,2,2
13024,32,281,2,950.7415908447,3,1
13025,32,282,1,617.569106019801,1,2
13026,32,282,2,1117.73751623696,2,1
13027,32,283,1,384.082846401725,1,2
13028,32,283,2,1568.1712814548498,2,1
13029,32,284,2,550.549954728922,1,3
13030,32,284,1,951.0399518185301,2,2
13031,32,284,2,1251.3855157594699,3,1
13032,32,285,2,400.657055230113,1,4
13033,32,285,1,650.562183611328,2,3
13034,32,285,2,350.21601879270696,3,2
13035,32,285,1,834.2035278619729,4,1
13036,32,286,2,216.97154274443199,1,4
13037,32,286,1,584.0042449417521,2,3
13038,32,286,2,767.075308074709,3,2
13039,32,286,1,951.1802686320151,4,1
13040,32,287,1,217.358540656278,1,3
13041,32,287,2,1000.67634502193,2,2
13042,32,287,1,1034.32954259915,3,1
13043,32,288,1,217.01030261465303,1,3
13044,32,288,2,1551.5523034555401,2,2
13045,32,288,1,767.608031164855,3,1
13046,32,289,2,884.4420514360539,1,5
13047,32,289,1,617.328434163937,2,4
13048,32,289,2,800.791603105608,3,3
13049,32,289,1,1167.75730179506,4,2
13050,32,289,2,717.1994448581239,5,1
13051,32,290,2,199.58277532714402,1,2
13052,32,290,1,1601.5880136401402,2,1
13053,32,291,2,751.0737841075751,1,3
13054,32,291,1,650.657130317995,2,2
13055,32,291,2,1134.54849089612,3,1
13056,32,292,2,717.524246720131,1,5
13057,32,292,1,834.22936781426,2,4
13058,32,292,2,917.747311352286,3,3
13059,32,292,1,667.6604021049569,4,2
13060,32,292,2,1151.39912677114,5,1
13061,32,293,2,1952.2439120628399,1,5
13062,32,293,1,733.7994935805909,2,4
13063,32,293,2,300.393938669004,3,3
13064,32,293,1,834.1912088508251,4,2
13065,32,293,2,583.855515171308,5,1
13066,32,294,1,517.3898189968901,1,2
13067,32,294,2,1551.4137894497303,2,1
13068,32,295,1,550.537936185719,1,4
13069,32,295,2,450.75075497152295,2,3
13070,32,295,1,633.800785610219,3,2
13071,32,295,2,1584.91795673035,4,1
13072,32,296,2,484.00523647433096,1,3
13073,32,296,1,600.724779855227,2,2
13074,32,296,2,1367.89773881901,3,1
13075,32,297,2,467.36192089156197,1,4
13076,32,297,1,734.0443719585891,2,3
13077,32,297,2,950.820612953976,3,2
13078,32,297,1,784.373635688098,4,1
13079,32,298,2,467.396774765803,1,2
13080,32,298,1,1217.76627065265,2,1
13081,32,299,1,433.96291611134103,1,2
13082,32,299,2,1101.1696171772198,2,1
13083,32,300,1,450.78891396406095,1,2
13084,32,300,2,1718.40040045208,2,1
13085,33,2,2,3500.1691644429197,1,4
13086,33,2,1,449.93924375739897,2,3
13087,33,2,2,366.694952361286,3,2
13088,33,2,1,2400.20526995067,4,1
13089,33,3,2,1516.7095228680403,1,2
13090,33,3,1,1500.13984015095,2,1
13091,33,4,1,1616.85376166133,1,2
13092,33,4,2,1283.17208035151,2,1
13093,33,5,1,750.1996800128841,1,3
13094,33,5,2,683.170247590169,2,2
13095,33,5,1,1216.6561893536698,3,1
13096,33,6,2,1633.53597628884,1,3
