,choice,correct,earnings,face_mult,face_val_base,first_image,house_mult,house_val_base,image_list,key_entry_list,last_image,num_fixations,participant,round_num,rt,rt_list,summed_val,trial,face_val_total,house_val_total
10813,0.0,0.0,-24.09,0.5,0.1,0.0,10.0,0.78,"[0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'j']",1.0,6.0,152,0.0,6.15622939003,"[0.2336503131009522, 1.5016298683112836, 2.0688294483807113, 3.870612883965805, 5.038408044270909, 6.156229390031513]",7.85,44.0,0.05,7.8
10814,0.0,0.0,-27.03,2.0,1.0,1.0,1.0,0.94,"[1, 0, 1, 0, 1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'j']",0.0,10.0,152,0.0,14.43109829,"[1.051194300314819, 1.8854594233562239, 2.252245444436994, 2.669760346714611, 3.236983963925013, 3.920970691815455, 9.309524446223804, 10.193670840817504, 12.51268124379203, 14.431098289969668]",2.94,45.0,2.0,0.94
10815,1.0,0.0,-27.33,1.0,-0.92,0.0,1.0,0.62,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']",0.0,5.0,152,0.0,3.97102683356,"[0.9347959532278765, 1.8355033362058748, 2.535962715992355, 3.45385455066571, 3.971026833562064]",-0.3,46.0,-0.92,0.62
10816,1.0,1.0,-18.17,2.0,-0.02,1.0,10.0,0.92,"[1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'f']",0.0,6.0,152,0.0,5.2722034816,"[0.033652596626779996, 0.617575716238207, 1.234709149106493, 2.536074488692975, 3.653728175402648, 5.272203481599718]",9.16,47.0,-0.04,9.2
10817,1.0,0.0,-23.36,0.5,0.82,0.0,10.0,-0.56,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']",1.0,4.0,152,0.0,3.33689914287,"[0.8178504607494688, 1.8021608186827507, 2.5195201105234446, 3.3368991428651498]",-5.19,48.0,0.41,-5.6
10818,0.0,0.0,-23.68,2.0,-0.54,0.0,10.0,0.14,"[0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'j']",1.0,6.0,152,0.0,9.24256899335,"[0.5841469654733373, 1.5685306366867735, 2.452451082164771, 3.5035510367051756, 6.740251362378331, 9.242568993351597]",0.32,49.0,-1.08,1.4
10819,1.0,1.0,-23.39,0.5,-0.94,0.0,1.0,0.76,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,152,0.0,2.16912982249,"[0.36732204929649015, 1.3182349047492607, 2.169129822486866]",0.29,50.0,-0.47,0.76
10820,1.0,1.0,-23.09,1.0,0.02,0.0,2.0,0.14,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'f']",1.0,10.0,152,0.0,16.3663909106,"[0.016960906297754264, 1.051396512753854, 4.104341918700811, 5.90622210377478, 8.692251898410177, 11.16131174277325, 12.145680090306996, 13.480262653825775, 14.848237311471166, 16.366390910596238]",0.3,51.0,0.02,0.28
10821,1.0,1.0,-19.45,10.0,0.28,1.0,2.0,0.42,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,152,0.0,3.85295790526,"[0.43317539931013016, 1.3840347721270518, 2.4183051232466823, 3.8529579052592453]",3.64,52.0,2.8,0.84
10822,0.0,1.0,-19.45,3.0,-0.2,1.0,2.0,-0.92,"[1, 0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'space', 'j']",1.0,7.0,152,0.0,6.69113988023,"[0.5340403457375942, 1.2182770598847128, 2.1692310789367184, 3.0202173378056614, 4.2214839147964085, 5.823432185068668, 6.691139880225819]",-2.44,53.0,-0.6,-1.84
10823,1.0,1.0,-18.95,1.0,0.16,1.0,1.0,0.34,"[1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'f']",1.0,5.0,152,0.0,3.67056919647,"[0.4340311214873509, 1.1681016338334302, 2.068879625909176, 3.0367263458792877, 3.670569196467113]",0.5,54.0,0.16,0.34
10824,1.0,1.0,-17.99,1.0,0.1,0.0,1.0,0.86,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']",0.0,5.0,152,0.0,3.30348421346,"[0.6675197848198877, 1.501662017984927, 2.102253692180966, 2.7861043097691436, 3.3034842134584324]",0.96,55.0,0.1,0.86
10825,0.0,0.0,-20.696,0.1,0.06,1.0,3.0,0.9,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']",0.0,4.0,152,0.0,3.95330094529,"[0.8165521547343815, 1.5674564770015422, 2.7187405259865045, 3.9533009452898114]",2.706,56.0,0.006,2.7
10826,1.0,0.0,-22.976,2.0,-0.76,0.0,1.0,-0.76,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']",0.0,5.0,152,0.0,2.70301062171,"[0.2505838771503477, 0.9677607871926739, 1.71860441568424, 2.3198988757540064, 2.7030106217134744]",-2.28,57.0,-1.52,-0.76
10827,1.0,1.0,-22.416,1.0,0.86,0.0,1.0,-0.3,"[0, 1, 0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'space', 'space', 'f']",1.0,8.0,152,0.0,7.37467080386,"[0.650948881117074, 1.9026579968704027, 2.803402937879582, 4.088185054730275, 4.571749209706468, 5.672936253806256, 6.306783911823004, 7.374670803859772]",0.56,58.0,0.86,-0.3
10828,1.0,0.0,-30.016,0.5,0.8,1.0,10.0,-0.8,"[1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'f']",1.0,5.0,152,0.0,6.13971196896,"[0.5008273283056042, 1.2516018500173232, 4.4880566964020545, 5.789332497643045, 6.139711968964548]",-7.6,59.0,0.4,-8.0
10829,1.0,0.0,-32.696,3.0,-0.36,0.0,10.0,-0.16,"[0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'f']",1.0,6.0,152,0.0,5.05533469764,"[1.001206664419442, 1.7682167717357515, 2.719784639248246, 3.553670576409786, 4.25454309453562, 5.055334697641229]",-2.68,60.0,-1.08,-1.6
10830,0.0,1.0,-32.696,0.5,-0.22,1.0,3.0,-0.44,"[1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'j']",0.0,6.0,152,0.0,4.47142389706,"[0.3006892950288602, 0.8509982774376113, 1.6852988552600436, 2.4694351242105768, 3.8540813410800183, 4.4714238970627775]",-1.43,61.0,-0.11,-1.32
10831,0.0,0.0,-40.936,1.0,-0.96,1.0,10.0,0.92,"[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'j']",0.0,12.0,152,0.0,19.6861635914,"[0.5509225304012944, 1.3515750185615616, 2.7363573457369057, 5.939319142005843, 7.891321781284205, 8.892212958242453, 9.709708570713701, 10.227189730852842, 12.245511439727125, 13.863846429117984, 14.998197514982166, 19.686163591366494]",8.24,62.0,-0.96,9.2
10832,1.0,0.0,-41.876,1.0,-0.04,0.0,1.0,-0.9,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,152,0.0,7.6244109774,"[4.3711718976992415, 5.572347133558651, 7.624410977401567]",-0.94,63.0,-0.04,-0.9
10833,0.0,1.0,-41.876,1.0,-0.82,0.0,1.0,0.04,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'j']",0.0,11.0,152,0.0,15.5655037599,"[0.46743823882206925, 1.4517675260067335, 2.9197937733588333, 3.65406980325497, 5.088552522502141, 6.973862915590871, 7.64100020942351, 8.108300835621776, 9.175857517449913, 10.961101898545166, 15.565503759858984]",-0.78,64.0,-0.82,0.04
10834,0.0,1.0,-41.876,3.0,-0.78,0.0,3.0,-0.28,"[0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'j']",1.0,6.0,152,0.0,12.0949409933,"[0.1336915668398433, 0.5840583285244065, 2.1356902550141967, 4.287913254771411, 7.941551891828567, 12.094940993330965]",-3.18,65.0,-2.34,-0.84
10835,0.0,1.0,-41.876,3.0,-0.92,0.0,0.5,0.14,"[0, 1]","['space', 'j']",1.0,2.0,152,0.0,5.2388540534,"[2.686324940663326, 5.238854053397517]",-2.69,66.0,-2.76,0.07
10836,1.0,0.0,-42.036,1.0,-0.44,0.0,1.0,0.28,"[0, 1]","['space', 'f']",1.0,2.0,152,0.0,5.55572725418,"[3.9708600759040564, 5.555727254180965]",-0.16,67.0,-0.44,0.28
10837,1.0,1.0,-39.566,2.0,1.0,1.0,0.5,0.94,"[1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'f']",0.0,6.0,152,0.0,10.6106971882,"[0.8675796973911929, 2.118898810553219, 5.8393432692828355, 8.625387786669307, 9.876545550530864, 10.610697188225458]",2.47,68.0,2.0,0.47
10838,1.0,1.0,-36.906,2.0,0.52,0.0,3.0,0.54,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']",0.0,5.0,152,0.0,7.8406289558,"[1.5676725107987295, 2.285061248134298, 3.9530891179965693, 5.5882167537056375, 7.840628955800639]",2.66,69.0,1.04,1.62
10839,1.0,1.0,-36.126,1.0,0.22,1.0,1.0,0.56,"[1, 0, 1, 0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'f']",1.0,9.0,152,0.0,11.6957120447,"[0.5508356962345715, 1.8525447669198911, 3.6210908474677126, 4.371980747451744, 6.0736549041903345, 8.559455414560944, 9.39337560464628, 10.010704639738833, 11.695712044678658]",0.78,70.0,0.22,0.56
10840,1.0,0.0,-36.866,1.0,-0.36,1.0,1.0,-0.38,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,152,0.0,3.63708065332,"[0.6009786721479031, 1.5852283363019524, 2.686177713185316, 3.637080653315934]",-0.74,71.0,-0.36,-0.38
10841,1.0,1.0,-36.176,0.5,0.26,0.0,2.0,0.28,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'f']",0.0,13.0,152,0.0,41.791459484,"[0.6509975563240005, 1.4851749438057595, 2.636233945067943, 3.2202045380327036, 9.576470404419524, 10.543795818917715, 11.36146209508297, 12.212220902514673, 15.098368989925802, 21.070860586693016, 22.45554165741487, 23.823747372065554, 41.791459484047664]",0.69,72.0,0.13,0.56
10842,0.0,0.0,-37.216,1.0,0.6,1.0,1.0,0.44,"[1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'j']",1.0,5.0,152,0.0,3.36910740786,"[0.4996359875658527, 1.1669009787037794, 1.8510000802234572, 2.5349201050557895, 3.369107407856063]",1.04,73.0,0.6,0.44
10843,1.0,1.0,-28.916,10.0,0.8,1.0,3.0,0.1,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,152,0.0,2.10230116553,"[0.2671625929251604, 0.9512472721617087, 2.102301165530662]",8.3,74.0,8.0,0.3
10844,1.0,1.0,-20.016,1.0,0.9,0.0,10.0,0.8,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,152,0.0,1.88527824341,"[0.38390166646422585, 1.2514317872519314, 1.8852782434114488]",8.9,75.0,0.9,8.0
10845,1.0,1.0,-19.616,0.5,0.3,0.0,0.5,0.5,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']",1.0,4.0,152,0.0,3.93824588371,"[0.8510691869996663, 1.9857387649644807, 3.5045503807923524, 3.9382458837135346]",0.4,76.0,0.15,0.25
10846,0.0,0.0,-21.796,10.0,0.22,0.0,0.5,-0.04,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,152,0.0,2.8029699689,"[0.6009348043662612, 1.384858645091299, 2.8029699688959226]",2.18,77.0,2.2,-0.02
10847,1.0,0.0,-22.156,0.1,0.1,0.0,0.5,-0.74,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']",1.0,4.0,152,0.0,3.92073242367,"[0.3507105829230568, 1.752094160689012, 2.9698189672853914, 3.9207324236667773]",-0.36,78.0,0.01,-0.37
10848,1.0,0.0,-22.956,1.0,-0.76,1.0,1.0,-0.04,"[1, 0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'space', 'f']",1.0,7.0,152,0.0,6.65673161602,"[0.767683147230855, 1.5016316710934916, 3.5369575531149167, 4.721354564939247, 5.371645729817828, 5.9060766790753405, 6.656731616021716]",-0.8,79.0,-0.76,-0.04
10849,0.0,0.0,-24.536,2.0,0.88,1.0,1.0,-0.18,"[1, 0]","['space', 'j']",0.0,2.0,152,0.0,1.73528288558,"[0.3004639468417736, 1.7352828855837288]",1.58,80.0,1.76,-0.18
10850,1.0,1.0,-21.15,0.1,-0.14,1.0,10.0,0.34,"[1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'f']",0.0,6.0,152,0.0,7.75808812195,"[0.31728844236931764, 1.0680386264793924, 2.152334171525581, 4.321238044900383, 6.339843992951501, 7.758088121954643]",3.386,81.0,-0.014,3.4
10851,1.0,0.0,-21.47,1.0,-0.44,0.0,1.0,0.12,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,152,0.0,2.86989387302,"[1.6350870730348106, 2.402609772358119, 2.869893873023102]",-0.32,82.0,-0.44,0.12
10852,1.0,0.0,-22.13,0.5,-0.68,1.0,2.0,-0.16,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,152,0.0,1.68537998061,"[0.31736536122116377, 1.0179494336698554, 1.685379980608559]",-0.66,83.0,-0.34,-0.32
10853,1.0,0.0,-23.91,1.0,0.92,1.0,3.0,-0.9,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,152,0.0,3.5870915151,"[0.24997543704739655, 0.9845215843015467, 1.6518839258533262, 3.5870915150990186]",-1.78,84.0,0.92,-2.7
10854,1.0,1.0,-23.8,2.0,0.06,1.0,0.5,-0.02,"[1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'f']",1.0,5.0,152,0.0,2.45279391187,"[0.3505949041864369, 1.1348820061866718, 1.601915820130671, 2.1857061345472175, 2.4527939118706854]",0.11,85.0,0.12,-0.01
10855,1.0,1.0,-22.82,0.1,-0.6,1.0,2.0,0.52,"[1, 0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'space', 'f']",1.0,7.0,152,0.0,7.07398421301,"[0.20069118795800023, 1.1515580723789753, 1.9523046058493492, 2.502747895774519, 3.103350987614249, 3.6871361941339273, 7.07398421300968]",0.98,86.0,-0.06,1.04
10856,1.0,0.0,-22.822,0.1,-0.82,0.0,0.1,0.8,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'f']",1.0,12.0,152,0.0,14.4479693575,"[0.6843061213876354, 1.4183583054182236, 2.0191386711594532, 3.3537876372793107, 4.688404453721887, 7.674654608836136, 8.69219180555956, 10.243859487294685, 12.162285246933607, 12.896291459936037, 13.563763170473976, 14.447969357453985]",-0.002,87.0,-0.082,0.08
10857,1.0,0.0,-23.102,1.0,-0.32,1.0,1.0,0.04,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,152,0.0,4.28780358532,"[2.302643814957264, 2.9865566286462126, 3.620539796040248, 4.287803585320944]",-0.28,88.0,-0.32,0.04
10858,1.0,1.0,-22.402,3.0,0.3,1.0,10.0,-0.02,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,152,0.0,2.03561673141,"[0.31719559892007965, 1.0179668605960615, 1.5518284301069798, 2.035616731409391]",0.7,89.0,0.9,-0.2
10859,0.0,0.0,-22.762,1.0,-0.58,0.0,1.0,0.94,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']",1.0,4.0,152,0.0,2.33630662737,"[0.30095310263641295, 0.8681439692445565, 1.4187107499783451, 2.3363066273705044]",0.36,90.0,-0.58,0.94
10860,1.0,0.0,-23.332,1.0,-0.7,0.0,0.5,0.26,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']",1.0,4.0,152,0.0,3.00330510672,"[0.3507322163459321, 1.1182107474269287, 2.1357458409001993, 3.0033051067184715]",-0.57,91.0,-0.7,0.13
10861,1.0,0.0,-23.852,1.0,-0.46,0.0,1.0,-0.06,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']",0.0,5.0,152,0.0,4.50488359564,"[0.48396437335395603, 1.3349866879325418, 2.302598444857722, 3.003256431511545, 4.50488359564406]",-0.52,92.0,-0.46,-0.06
10862,1.0,0.0,-24.212,0.1,-0.4,0.0,1.0,-0.32,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']",1.0,4.0,152,0.0,2.25194618205,"[0.283950732278754, 0.9510261304749292, 1.668402248313214, 2.251946182048414]",-0.36,93.0,-0.04,-0.32
10863,0.0,0.0,-27.104,3.0,0.94,0.0,0.1,0.72,"[0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'j']",1.0,6.0,152,0.0,6.13956384009,"[0.7176230994518846, 1.451437015333795, 2.9531738489131385, 3.8039771250550984, 4.521421147816, 6.139563840089977]",2.892,94.0,2.82,0.072
10864,1.0,0.0,-27.146,1.0,-0.06,1.0,0.1,0.18,"[1, 0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'space', 'f']",1.0,7.0,152,0.0,7.92410513484,"[0.06617995464694104, 0.5666389137841179, 1.1837212677310163, 1.9846976563494536, 6.605920107154816, 7.189858550445933, 7.924105134843558]",-0.042,95.0,-0.06,0.018
10865,1.0,1.0,-25.186,10.0,0.18,1.0,2.0,0.08,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,152,0.0,3.25380966131,"[0.03363216505749733, 0.6507469691423466, 1.1180244595925615, 3.2538096613097878]",1.96,96.0,1.8,0.16
10866,1.0,0.0,-26.966,1.0,-0.98,0.0,1.0,-0.8,"[0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'f']",1.0,6.0,152,0.0,5.28861483878,"[0.5341310859403166, 1.1846692324288597, 2.135574576277577, 2.9363036828181066, 3.7704486201619147, 5.2886148387842695]",-1.78,97.0,-0.98,-0.8
10867,1.0,1.0,-26.846,1.0,0.56,0.0,1.0,-0.44,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']",0.0,5.0,152,0.0,4.53792444706,"[0.06697318025908316, 0.6007217752157885, 1.5684834638013854, 2.2023082865343895, 4.537924447064142]",0.12,98.0,0.56,-0.44
10868,1.0,0.0,-27.866,0.5,-0.36,0.0,1.0,-0.84,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']",0.0,5.0,152,0.0,3.62045656744,"[0.2840763263302506, 0.9012779645818227, 1.6352826752590772, 2.3858685054256057, 3.620456567441579]",-1.02,99.0,-0.18,-0.84
10869,0.0,1.0,-27.866,1.0,-0.42,0.0,1.0,-0.66,"[0, 1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'space', 'j']",0.0,7.0,152,0.0,6.67345966252,"[0.40074599263607524, 0.9010436024727824, 1.5685321390083118, 2.0356032105228223, 3.637306301967328, 5.405755633029912, 6.673459662524692]",-1.08,100.0,-0.42,-0.66
10870,1.0,1.0,-27.666,10.0,0.94,1.0,10.0,-0.92,"[1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'f']",1.0,5.0,152,1.0,4.25458546,"[0.517628387624427, 1.4183186441405269, 2.7196722656190104, 3.3035638364854094, 4.254585459995724]",0.2,1.0,9.4,-9.2
10871,1.0,0.0,-32.53,0.1,-0.64,0.0,10.0,-0.48,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,152,1.0,2.25272949234,"[0.3339518890643376, 1.3016931460806518, 2.2527294923384034]",-4.864,2.0,-0.064,-4.8
10872,1.0,0.0,-32.85,10.0,-0.1,1.0,2.0,0.34,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,152,1.0,2.71964822848,"[0.2839014561395743, 0.9010709447175032, 2.719648228478036]",-0.32,3.0,-1.0,0.68
10873,0.0,1.0,-32.85,3.0,-0.32,0.0,0.1,-0.04,"[0, 1]","['space', 'j']",1.0,2.0,152,1.0,0.851105843638,"[0.33383020104520256, 0.8511058436379244]",-0.964,4.0,-0.96,-0.004
10874,0.0,1.0,-32.85,0.1,0.8,0.0,0.5,-0.3,"[0, 1]","['space', 'j']",1.0,2.0,152,1.0,0.816836093451,"[0.283195966087078, 0.8168360934505472]",-0.07,5.0,0.08,-0.15
10875,1.0,1.0,-31.51,2.0,0.76,0.0,0.5,-0.36,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,152,1.0,3.25356388155,"[0.25048171930393437, 1.1013312669419975, 3.2535638815534185]",1.34,6.0,1.52,-0.18
10876,1.0,1.0,-27.11,3.0,0.96,0.0,2.0,0.76,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']",1.0,4.0,152,1.0,2.4359546936,"[0.5841812184007722, 1.3180819684494054, 2.0188327985561045, 2.435954693595704]",4.4,7.0,2.88,1.52
10877,1.0,1.0,-26.43,1.0,0.24,1.0,1.0,0.44,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,152,1.0,0.750958105367,"[0.01691793990903534, 0.5509255350443709, 0.7509581053673173]",0.68,8.0,0.24,0.44
10878,1.0,0.0,-27.74,2.0,-0.66,0.0,0.5,0.02,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,152,1.0,2.80327373825,"[0.3173707695750636, 1.4850655748196004, 2.8032737382527557]",-1.31,9.0,-1.32,0.01
10879,1.0,0.0,-28.44,1.0,0.3,1.0,1.0,-1.0,"[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'f']",1.0,13.0,152,1.0,10.8443985802,"[0.3005793251177238, 1.0013451784361678, 1.5351045901043108, 2.2358016371108533, 3.270293430381571, 4.121122846911021, 5.655857265061059, 6.656741531340231, 7.941529357009131, 8.47535276756389, 9.209290775179397, 10.193580100614781, 10.844398580247798]",-0.7,10.0,0.3,-1.0
10880,1.0,1.0,-28.4,1.0,-0.08,0.0,1.0,0.12,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,152,1.0,2.28610145536,"[0.6345591573517595, 1.4354799600841943, 2.286101455356402]",0.04,11.0,-0.08,0.12
10881,1.0,0.0,-29.42,1.0,0.38,1.0,2.0,-0.7,"[1, 0, 1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'space', 'space', 'f']",0.0,8.0,152,1.0,8.00801157869,"[0.30034285975489183, 0.8342957703971479, 2.8362127322943707, 3.5866600484441733, 4.354259065683436, 5.088447660480597, 6.656777286585566, 8.008011578691367]",-1.02,12.0,0.38,-1.4
10882,0.0,1.0,-29.42,1.0,-0.62,1.0,3.0,-0.74,[1],['j'],1.0,1.0,152,1.0,0.450628466042,[0.4506284660419624],-2.84,13.0,-0.62,-2.22
10883,1.0,1.0,-29.006,10.0,0.04,1.0,0.1,0.14,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,152,1.0,4.68812351965,"[0.6675185829626571, 1.5019171121311956, 2.4862046347807336, 4.688123519648798]",0.414,14.0,0.4,0.014
10884,1.0,1.0,-28.936,0.5,-0.42,0.0,2.0,0.14,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,152,1.0,2.43610492572,"[0.41753202873587725, 1.368406124303874, 2.4361049257204286]",0.07,15.0,-0.21,0.28
10885,1.0,1.0,-28.356,1.0,0.58,0.0,1.0,-0.0,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'f']",0.0,17.0,152,1.0,18.2180402941,"[0.8509027298059664, 2.1023363198473817, 2.7362789245671593, 3.420150274188927, 3.8707357738421706, 4.321145501915453, 4.9718846589858, 5.672410741837666, 7.07372551329172, 7.574346422657982, 8.825573593760055, 10.760759249114926, 12.145370912596263, 13.079707155524375, 16.399561562568124, 17.099716271612124, 18.218040294057573]",0.58,16.0,0.58,-0.0
10886,1.0,1.0,-28.016,1.0,0.32,0.0,1.0,0.02,"[0, 1, 0, 1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'f']",0.0,9.0,152,1.0,7.95798728615,"[0.4340701818364323, 1.902158625289303, 2.6696449684386607, 3.320225780851615, 3.9706209063624556, 5.138815083184454, 6.456694538730517, 7.1740102632575145, 7.9579872861540935]",0.34,17.0,0.32,0.02
10887,1.0,1.0,-27.276,1.0,-0.04,0.0,1.0,0.78,"[0, 1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'space', 'f']",0.0,7.0,152,1.0,6.25671094408,"[0.6343232929175429, 1.2015484124494833, 2.419280129728577, 3.086779482979182, 4.304612156240182, 5.472429851361085, 6.2567109440788045]",0.74,18.0,-0.04,0.78
10888,0.0,0.0,-27.462,0.1,0.66,1.0,2.0,0.06,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,152,1.0,1.43513622899,"[0.28405499336804496, 1.0847405325948785, 1.4351362289853569]",0.186,19.0,0.066,0.12
10889,1.0,0.0,-28.392,2.0,-0.3,1.0,0.5,-0.66,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,152,1.0,3.23676101945,"[0.35065379517982365, 1.1681977823936904, 3.2367610194523877]",-0.93,20.0,-0.6,-0.33
10890,1.0,0.0,-28.75,0.5,-0.88,0.0,0.1,0.82,"[0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'f']",1.0,6.0,152,1.0,4.05415777918,"[0.38396866999028134, 1.2014135040044494, 1.9689238842911436, 2.936623677240277, 3.520362912735436, 4.054157779184607]",-0.358,21.0,-0.44,0.082
10891,0.0,1.0,-28.75,1.0,-0.5,1.0,10.0,-0.46,"[1, 0]","['space', 'j']",0.0,2.0,152,1.0,0.934595543575,"[0.21722273084378685, 0.9345955435746873]",-5.1,22.0,-0.5,-4.6
10892,1.0,1.0,-28.55,10.0,-0.16,0.0,10.0,0.18,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']",1.0,4.0,152,1.0,2.76951988517,"[0.6008723078011826, 1.301602706338599, 2.03553350281436, 2.7695198851724854]",0.2,23.0,-1.6,1.8
10893,0.0,0.0,-28.89,1.0,0.4,1.0,1.0,-0.06,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']",0.0,4.0,152,1.0,3.38692854329,"[0.40070362717233365, 1.1179427333154308, 1.935536297132785, 3.386928543292015]",0.34,24.0,0.4,-0.06
10894,1.0,1.0,-20.382,0.1,-0.92,1.0,10.0,0.86,"[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'f']",1.0,11.0,152,1.0,8.50846783365,"[0.3503602416094509, 1.017722883629176, 1.8018678660409932, 2.45263556721693, 3.2532574080214545, 3.9539337229980447, 5.338722059455904, 5.789230940728885, 7.674364961301762, 8.324948778357793, 8.508467833649775]",8.508,25.0,-0.092,8.6
