"","Trial","correct","faceVal","houseVal","mult1House","mult2Face","summedVal","earnings","flip","selection","rt","participant","subject","finalEarnings","accuracy"
"335",28,1,0.38,-0.02,3,2,0.7,-29.4,3,"['f']",0.233720384516346,1,1,-38.14,0.553333333333333
"336",29,0,0.84,-0.64,2,1,-0.44,-29.84,1,"['f']",0.267910806971486,1,1,-38.14,0.553333333333333
"337",30,1,0.6,0.5,1,1,1.1,-28.74,3,"['f']",0.0674401080177631,1,1,-38.14,0.553333333333333
"338",31,1,-0.02,0.64,1,2,0.6,-28.14,2,"['f']",0.0836772085676785,1,1,-38.14,0.553333333333333
"339",32,0,-0.32,0.6,1,3,-0.36,-28.5,1,"['f']",0.0840143234745483,1,1,-38.14,0.553333333333333
"340",33,1,-0.38,0.72,1,3,-0.42,-28.5,1,"['j']",0.117348438005138,1,1,-38.14,0.553333333333333
"341",34,0,0.14,-0.96,1,1,-0.82,-29.32,2,"['f']",0.183719513181131,1,1,-38.14,0.553333333333333
"342",35,1,0.76,-0.4,3,1,-0.44,-29.32,1,"['j']",0.317366044902883,1,1,-38.14,0.553333333333333
"343",36,1,-0.76,0.66,3,2,0.46,-28.86,1,"['f']",0.0171817433947581,1,1,-38.14,0.553333333333333
"344",37,0,-0.12,-0.02,1,1,-0.14,-29,2,"['f']",0.0672598326709704,1,1,-38.14,0.553333333333333
"345",38,0,-0.76,0.7,2,3,-0.88,-29.88,2,"['f']",0.0502679793062271,1,1,-38.14,0.553333333333333
"346",39,0,0.2,-0.44,1,3,0.16,-30.04,1,"['j']",0.0674428121492383,1,1,-38.14,0.553333333333333
"347",40,0,0.56,-0.36,2,1,-0.16,-30.2,1,"['f']",0.100597552700492,1,1,-38.14,0.553333333333333
"348",41,0,-0.88,0.42,1,1,-0.46,-30.66,3,"['f']",0.250816797575681,1,1,-38.14,0.553333333333333
"349",42,1,0.24,-0.48,1,3,0.24,-30.42,3,"['f']",1.40191458434128,1,1,-38.14,0.553333333333333
"350",43,0,-0.56,-0.44,1,1,-1,-31.42,2,"['f']",0.467500560356712,1,1,-38.14,0.553333333333333
"351",44,1,0.3,-0.2,3,2,0,-31.42,1,"['f']",0.234154247198603,1,1,-38.14,0.553333333333333
"352",45,0,-0.54,0.28,1,1,-0.26,-31.68,3,"['f']",0.300774402821844,1,1,-38.14,0.553333333333333
"353",46,1,-0.96,-0.64,1,3,-3.52,-31.68,2,"['j']",0.0839689541826374,1,1,-38.14,0.553333333333333
"354",47,1,0.7,0.92,1,2,2.32,-29.36,2,"['f']",0.451048932140111,1,1,-38.14,0.553333333333333
"355",48,0,-0.54,-0.12,2,1,-0.78,-30.14,3,"['f']",0.184030187709141,1,1,-38.14,0.553333333333333
"356",49,0,-0.42,0.76,1,1,0.34,-30.48,3,"['j']",0.100532353113522,1,1,-38.14,0.553333333333333
"357",50,0,-0.3,0.76,1,1,0.46,-30.94,2,"['j']",3.32043523278116,1,1,-38.14,0.553333333333333
"358",51,1,0.42,0.46,1,1,0.88,-30.06,3,"['f']",0.234088446690293,1,1,-38.14,0.553333333333333
"359",52,1,0.74,-0.94,1,2,0.54,-29.52,1,"['f']",1.20153973178822,1,1,-38.14,0.553333333333333
"360",53,0,-0.66,0.58,1,1,-0.08,-29.6,3,"['f']",0.367681196257763,1,1,-38.14,0.553333333333333
"361",54,1,0.28,-0.6,1,3,0.24,-29.36,1,"['f']",0.600715032138396,1,1,-38.14,0.553333333333333
"362",55,1,1,0.9,1,3,3.9,-25.46,2,"['f']",0.401000588295574,1,1,-38.14,0.553333333333333
"363",56,1,-0.2,0.62,1,3,0.02,-25.44,3,"['f']",0.28375640953891,1,1,-38.14,0.553333333333333
"364",57,1,-0.56,-0.76,2,1,-2.08,-25.44,3,"['j']",0.100868566652935,1,1,-38.14,0.553333333333333
"365",58,0,0.66,0.3,2,1,1.26,-26.7,3,"['j']",0.150755263588508,1,1,-38.14,0.553333333333333
"366",59,1,-0.72,0.34,3,1,0.3,-26.4,1,"['f']",0.233759744631243,1,1,-38.14,0.553333333333333
"367",60,0,-0.32,0.52,1,2,-0.12,-26.52,1,"['f']",0.500982500670943,1,1,-38.14,0.553333333333333
"368",61,0,0.72,-0.92,1,2,0.52,-27.04,1,"['j']",0.167144997263676,1,1,-38.14,0.553333333333333
"369",62,0,-0.4,-0.04,1,3,-1.24,-28.28,2,"['f']",0.200701751855377,1,1,-38.14,0.553333333333333
"370",63,0,-1,0.14,1,1,-0.86,-29.14,3,"['f']",1.06807287450647,1,1,-38.14,0.553333333333333
"371",64,0,0.32,0.42,1,1,0.74,-29.88,3,"['j']",0.184081265724672,1,1,-38.14,0.553333333333333
"372",65,0,-0.94,-0.1,1,1,-1.04,-30.92,3,"['f']",0.117327105421282,1,1,-38.14,0.553333333333333
"373",66,1,-0.8,0.38,3,1,0.34,-30.58,1,"['f']",0.300914416679007,1,1,-38.14,0.553333333333333
"374",67,1,0.94,-0.1,1,1,0.84,-29.74,3,"['f']",0.51782262227789,1,1,-38.14,0.553333333333333
"375",68,0,-0.52,0.14,2,1,-0.24,-29.98,3,"['f']",0.234332419342536,1,1,-38.14,0.553333333333333
"376",69,0,0.64,-0.54,3,2,-0.34,-30.32,1,"['f']",0.901352726155892,1,1,-38.14,0.553333333333333
"377",70,1,-0.44,0.2,3,1,0.16,-30.16,1,"['f']",3.62071538066812,1,1,-38.14,0.553333333333333
"378",71,1,-0.3,0.56,1,3,-0.34,-30.16,1,"['j']",1.23511721803516,1,1,-38.14,0.553333333333333
"379",72,0,0.26,-0.82,1,1,-0.56,-30.72,2,"['f']",0.384510801799479,1,1,-38.14,0.553333333333333
"380",73,1,0.6,-0.32,3,1,-0.36,-30.72,1,"['j']",1.03453354653902,1,1,-38.14,0.553333333333333
"381",74,0,0.5,-0.3,2,1,-0.1,-30.82,1,"['f']",1.90263418345421,1,1,-38.14,0.553333333333333
"382",75,1,-0.16,-0.9,1,1,-1.06,-30.82,2,"['j']",0.450800452614203,1,1,-38.14,0.553333333333333
"383",76,1,0.74,0.54,1,1,1.28,-29.54,2,"['f']",0.0841152776774834,1,1,-38.14,0.553333333333333
"384",77,0,-0.88,0.34,1,1,-0.54,-30.08,2,"['f']",0.16705095362704,1,1,-38.14,0.553333333333333
"385",78,0,0.36,-0.76,1,3,0.32,-30.4,1,"['j']",0.100329242886801,1,1,-38.14,0.553333333333333
"386",79,0,-0.92,-0.48,1,3,-3.24,-33.64,3,"['f']",0.534460535025573,1,1,-38.14,0.553333333333333
"387",80,1,-1,1,1,1,0,-33.64,3,"['j']",0.400901136395987,1,1,-38.14,0.553333333333333
"388",81,1,-0.06,-1,1,2,-1.12,-33.64,3,"['j']",0.267250999175303,1,1,-38.14,0.553333333333333
"389",82,0,-0.86,-0.5,1,1,-1.36,-35,2,"['f']",1.58585102885991,1,1,-38.14,0.553333333333333
"390",83,0,-0.52,0.24,3,1,0.2,-35.2,1,"['j']",0.350925804072176,1,1,-38.14,0.553333333333333
"391",84,0,0.52,-0.42,3,2,-0.22,-35.42,1,"['f']",0.300976611673832,1,1,-38.14,0.553333333333333
"392",85,1,0.58,0.82,1,1,1.4,-34.02,2,"['f']",0.918085884375614,1,1,-38.14,0.553333333333333
"393",86,1,-0.1,-0.38,3,1,-1.24,-34.02,3,"['j']",1.80225326163054,1,1,-38.14,0.553333333333333
"394",87,1,0.58,-0.34,1,1,0.24,-33.78,2,"['f']",0.667342999695393,1,1,-38.14,0.553333333333333
"395",88,0,0.26,-0.98,1,1,-0.72,-34.5,3,"['f']",4.63757713531959,1,1,-38.14,0.553333333333333
"396",89,1,0.98,-0.5,1,1,0.48,-34.02,2,"['f']",0.768134648860723,1,1,-38.14,0.553333333333333
"397",90,0,0.72,-0.82,2,3,0.52,-34.54,1,"['j']",1.10121980313124,1,1,-38.14,0.553333333333333
"398",91,0,-0.8,0.9,2,3,-0.6,-35.14,1,"['f']",0.935112891427707,1,1,-38.14,0.553333333333333
"399",92,0,-0.32,0.6,1,3,-0.36,-35.5,1,"['f']",0.0339031837211223,1,1,-38.14,0.553333333333333
"400",93,0,-0.44,0.2,3,1,0.16,-35.66,1,"['j']",0.517503234434116,1,1,-38.14,0.553333333333333
"401",94,0,0.6,0.64,1,3,2.44,-38.1,2,"['j']",3.20357534097275,1,1,-38.14,0.553333333333333
"402",95,0,-0.7,0.2,1,1,-0.5,-38.6,3,"['f']",0.0840053097126656,1,1,-38.14,0.553333333333333
"403",96,1,-0.56,0.26,3,1,0.22,-38.38,1,"['f']",0.767544547547004,1,1,-38.14,0.553333333333333
"404",97,1,0.36,-0.76,1,3,0.32,-38.06,1,"['f']",0.317698652921536,1,1,-38.14,0.553333333333333
"405",98,0,-0.5,0.42,1,1,-0.08,-38.14,2,"['f']",0.184047614326118,1,1,-38.14,0.553333333333333
"406",99,1,0.68,-0.48,2,1,-0.28,-38.14,1,"['j']",0.200349313541665,1,1,-38.14,0.553333333333333
"407",100,0,0.08,-0.24,1,1,-0.16,-38.3,3,"['f']",0.033912197490281,1,1,-38.14,0.553333333333333
"1061",1,1,0.22,-0.48,1,3,0.18,13.54,1,"['f']",5.80539628772385,2,2,113.74,0.826666666666667
"1071",2,1,0.78,-0.88,2,3,0.58,14.12,1,"['f']",5.08871716706199,2,2,113.74,0.826666666666667
"1081",3,0,-0.8,0.84,1,1,0.04,14.08,2,"['j']",3.720607309966,2,2,113.74,0.826666666666667
"1091",4,1,-0.4,0.2,2,1,0,14.08,1,"['f']",3.92092453363875,2,2,113.74,0.826666666666667
"1101",5,1,0.38,0.3,3,2,1.66,15.74,2,"['f']",3.50385773188464,2,2,113.74,0.826666666666667
"1111",6,1,0.44,-0.24,2,1,-0.04,15.74,1,"['j']",4.65473697747075,2,2,113.74,0.826666666666667
"1121",7,1,0.2,-0.42,2,1,-0.64,15.74,3,"['j']",1.4019916166144,2,2,113.74,0.826666666666667
"1131",8,1,-0.22,-0.5,1,1,-0.72,15.74,3,"['j']",2.53664642479998,2,2,113.74,0.826666666666667
"1141",9,0,0.28,-0.48,1,2,0.08,15.66,1,"['j']",4.5881644743713,2,2,113.74,0.826666666666667
"1151",10,1,0.44,-0.1,3,3,1.02,16.68,2,"['f']",4.70491858937021,2,2,113.74,0.826666666666667
"1161",11,0,0.56,-0.46,3,2,-0.26,16.42,1,"['f']",3.43741532714921,2,2,113.74,0.826666666666667
"1171",12,1,0.72,-0.38,3,1,-0.42,16.42,1,"['j']",1.90224264936842,2,2,113.74,0.826666666666667
"1181",13,1,0.64,0.5,1,3,2.42,18.84,3,"['f']",2.15249991662131,2,2,113.74,0.826666666666667
"1191",14,1,-0.6,0.7,2,3,-0.4,18.84,1,"['j']",4.52235062800901,2,2,113.74,0.826666666666667
"1201",15,0,0.92,-0.72,2,1,-0.52,18.32,1,"['f']",4.07101207210508,2,2,113.74,0.826666666666667
"1211",16,1,0.68,-0.78,2,3,0.48,18.8,1,"['f']",2.16889471377362,2,2,113.74,0.826666666666667
"1221",17,1,-0.96,-0.48,1,3,-3.36,18.8,2,"['j']",2.55294177031465,2,2,113.74,0.826666666666667
"1231",18,1,0.62,0.5,1,1,1.12,19.92,3,"['f']",1.5354884592598,2,2,113.74,0.826666666666667
"1241",19,1,0.84,0,2,1,0.84,20.76,2,"['f']",1.61913689802168,2,2,113.74,0.826666666666667
"1251",20,1,0.74,-0.06,1,1,0.68,21.44,2,"['f']",2.08569996673759,2,2,113.74,0.826666666666667
"1261",21,1,0.02,0.46,1,1,0.48,21.92,2,"['f']",4.17121214715735,2,2,113.74,0.826666666666667
"1271",22,1,0.26,0.48,1,1,0.74,22.66,3,"['f']",1.96910239040881,2,2,113.74,0.826666666666667
"1281",23,1,-0.6,0.96,1,1,0.36,23.02,3,"['f']",3.27057033859455,2,2,113.74,0.826666666666667
"1291",24,1,0.4,-0.52,2,1,-0.64,23.02,2,"['j']",2.38601295395347,2,2,113.74,0.826666666666667
"1301",25,1,-0.22,0.88,1,1,0.66,23.68,3,"['f']",2.43636222148052,2,2,113.74,0.826666666666667
"1311",26,1,0.64,0.52,1,1,1.16,24.84,3,"['f']",2.06928594027704,2,2,113.74,0.826666666666667
"1321",27,1,0.7,-0.96,1,2,0.44,25.28,2,"['f']",4.05438472038804,2,2,113.74,0.826666666666667
"1331",28,0,0.92,-0.44,2,1,0.04,25.24,3,"['j']",2.90360402505758,2,2,113.74,0.826666666666667
"1341",29,1,0.56,0.38,1,3,2.06,27.3,3,"['f']",1.9189817715087,2,2,113.74,0.826666666666667
"1351",30,1,-0.68,0.32,3,1,0.28,27.58,1,"['f']",2.23603688544245,2,2,113.74,0.826666666666667
"1361",31,1,0.46,0.44,1,1,0.9,28.48,2,"['f']",3.08649167385738,2,2,113.74,0.826666666666667
"1371",32,1,0.82,-0.72,3,2,-0.52,28.48,1,"['j']",3.07072122865793,2,2,113.74,0.826666666666667
"1381",33,1,-0.82,0.72,3,2,0.52,29,1,"['f']",3.92069047677069,2,2,113.74,0.826666666666667
"1391",34,1,-0.6,-0.02,1,1,-0.62,29,2,"['j']",2.78657499088877,2,2,113.74,0.826666666666667
"1401",35,1,-0.7,-0.98,3,1,-3.64,29,3,"['j']",2.41955399397557,2,2,113.74,0.826666666666667
"1411",36,1,-0.12,0.54,3,1,1.5,30.5,2,"['f']",1.30173385360831,2,2,113.74,0.826666666666667
"1421",37,1,-0.54,0.64,2,3,-0.34,30.5,1,"['j']",1.88593348277936,2,2,113.74,0.826666666666667
"1431",38,1,0.76,-0.96,1,2,0.56,31.06,1,"['f']",2.36908544457401,2,2,113.74,0.826666666666667
"1441",39,1,0.34,0.76,2,1,1.86,32.92,3,"['f']",1.86865443742136,2,2,113.74,0.826666666666667
"1451",40,1,-0.84,0.4,3,1,0.36,33.28,1,"['f']",2.31907269013027,2,2,113.74,0.826666666666667
"1461",41,1,-0.98,-0.96,2,1,-2.9,33.28,2,"['j']",1.31865775748156,2,2,113.74,0.826666666666667
"1471",42,1,0.52,-0.12,1,1,0.4,33.68,3,"['f']",2.01927889452782,2,2,113.74,0.826666666666667
"1481",43,0,-0.1,-0.64,1,1,-0.74,32.94,2,"['f']",4.0551247487092,2,2,113.74,0.826666666666667
"1491",44,0,-0.74,0.54,2,1,0.34,32.6,1,"['j']",1.95246662585851,2,2,113.74,0.826666666666667
"1501",45,1,-0.18,-0.72,1,1,-0.9,32.6,2,"['j']",2.63621553783014,2,2,113.74,0.826666666666667
"1511",46,1,-0.9,-0.74,3,1,-3.12,32.6,2,"['j']",1.91908693184087,2,2,113.74,0.826666666666667
"1521",47,1,-0.94,-0.14,1,1,-1.08,32.6,2,"['j']",2.38621546272043,2,2,113.74,0.826666666666667
"1531",48,0,-0.04,-0.68,3,2,-2.12,30.48,3,"['f']",3.5543166666248,2,2,113.74,0.826666666666667
"1541",49,1,0.3,-0.12,1,1,0.18,30.66,3,"['f']",2.88660710986733,2,2,113.74,0.826666666666667
"1551",50,1,-0.76,-0.94,2,1,-2.64,30.66,2,"['j']",2.03575932223612,2,2,113.74,0.826666666666667
"1561",51,1,0.98,-0.24,1,2,1.72,32.38,3,"['f']",1.13461935412488,2,2,113.74,0.826666666666667
"1571",52,1,0.36,0.56,1,1,0.92,33.3,3,"['f']",2.30285756693047,2,2,113.74,0.826666666666667
"1581",53,1,-0.46,0.66,1,2,-0.26,33.3,1,"['j']",2.18603855298716,2,2,113.74,0.826666666666667
"1591",54,1,0.68,-0.88,1,2,0.48,33.78,1,"['f']",1.13431559097808,2,2,113.74,0.826666666666667
"1601",55,1,0.54,-0.64,2,3,0.34,34.12,1,"['f']",2.45322963922808,2,2,113.74,0.826666666666667
"1611",56,1,0.02,0.46,1,1,0.48,34.6,2,"['f']",2.40284972497466,2,2,113.74,0.826666666666667
"1621",57,1,0.56,-0.84,1,2,0.28,34.88,3,"['f']",2.25266634036961,2,2,113.74,0.826666666666667
"1631",58,1,0.82,0.8,1,1,1.62,36.5,3,"['f']",5.87283831657987,2,2,113.74,0.826666666666667
"1641",59,1,-0.64,0.3,3,1,0.26,36.76,1,"['f']",1.88556782526575,2,2,113.74,0.826666666666667
"1651",60,1,-0.4,-0.74,1,1,-1.14,36.76,2,"['j']",0.985053410935507,2,2,113.74,0.826666666666667
"1661",61,1,0.86,0.06,2,1,0.98,37.74,3,"['f']",1.78563936433784,2,2,113.74,0.826666666666667
"1671",62,0,-0.36,0.5,1,1,0.14,37.6,2,"['j']",3.1369157554509,2,2,113.74,0.826666666666667
"1681",63,0,-0.84,0.4,3,1,0.36,37.24,1,"['j']",2.06921953902929,2,2,113.74,0.826666666666667
"1691",64,0,0.2,-0.3,2,3,0,37.24,1,"['f']",2.73616473036236,2,2,113.74,0.826666666666667
"1701",65,1,0.52,0.98,1,1,1.5,38.74,3,"['f']",1.43531963184068,2,2,113.74,0.826666666666667
"1711",66,0,-0.84,0.5,2,1,0.16,38.58,3,"['j']",1.55180603866756,2,2,113.74,0.826666666666667
"1721",67,1,-0.04,0.96,1,1,0.92,39.5,2,"['f']",1.48528311116388,2,2,113.74,0.826666666666667
"1731",68,0,-0.42,0.42,1,1,0,39.5,3,"['j']",2.71997184106294,2,2,113.74,0.826666666666667
"1741",69,1,0.82,-0.26,1,1,0.56,40.06,2,"['f']",1.63535742947715,2,2,113.74,0.826666666666667
"1751",70,1,0.86,0.34,1,3,2.92,42.98,2,"['f']",1.31825694636791,2,2,113.74,0.826666666666667
"1761",71,1,-1,0.94,3,2,0.82,43.8,2,"['f']",4.85506922404602,2,2,113.74,0.826666666666667
"1771",72,1,-0.62,-0.1,1,3,-1.96,43.8,3,"['j']",1.26849387260881,2,2,113.74,0.826666666666667
"1781",73,1,-0.56,0.26,3,1,0.22,44.02,1,"['f']",2.36949797355919,2,2,113.74,0.826666666666667
"1791",74,1,0.82,-0.94,1,2,0.7,44.72,2,"['f']",3.77037759471568,2,2,113.74,0.826666666666667
"1801",75,1,0.42,-0.52,2,3,0.22,44.94,1,"['f']",3.23712574562524,2,2,113.74,0.826666666666667
"1811",76,1,-0.82,1,3,2,1.36,46.3,2,"['f']",2.15250232028484,2,2,113.74,0.826666666666667
"1821",77,1,0.88,-0.68,2,1,-0.48,46.3,1,"['j']",2.13608018145169,2,2,113.74,0.826666666666667
"1831",78,1,0.52,-0.32,2,1,-0.12,46.3,1,"['j']",2.08572009743511,2,2,113.74,0.826666666666667
"1841",79,1,-0.24,0.44,1,3,-0.28,46.3,1,"['j']",3.92093474921421,2,2,113.74,0.826666666666667
"1851",80,0,-0.18,0.94,2,3,1.34,44.96,3,"['j']",2.236087061945,2,2,113.74,0.826666666666667
"1861",81,1,-0.3,0,1,1,-0.3,44.96,3,"['j']",1.43480134160927,2,2,113.74,0.826666666666667
"1871",82,1,-0.34,0.64,1,3,-0.38,44.96,1,"['j']",2.30262050548481,2,2,113.74,0.826666666666667
"1881",83,1,0.62,0.18,1,1,0.8,45.76,3,"['f']",1.8690702714448,2,2,113.74,0.826666666666667
"1891",84,1,0.3,-0.2,3,2,0,45.76,1,"['f']",2.4862962558982,2,2,113.74,0.826666666666667
"1901",85,1,-0.04,0.94,1,3,0.82,46.58,2,"['f']",2.73665597936633,2,2,113.74,0.826666666666667
"1911",86,1,-0.62,-0.18,1,1,-0.8,46.58,2,"['j']",1.86911564062029,2,2,113.74,0.826666666666667
"1921",87,0,0,-0.16,1,1,-0.16,46.42,3,"['f']",1.76850574069977,2,2,113.74,0.826666666666667
"1931",88,1,-0.5,0.7,1,2,-0.3,46.42,1,"['j']",3.10334737374069,2,2,113.74,0.826666666666667
"1941",89,1,0.26,0.16,1,1,0.42,46.84,2,"['f']",3.17008993612399,2,2,113.74,0.826666666666667
"1951",90,1,-0.54,0.48,1,1,-0.06,46.84,3,"['j']",1.9356397699521,2,2,113.74,0.826666666666667
"1961",91,0,0.2,-1,1,1,-0.8,46.04,3,"['f']",2.26931712782243,2,2,113.74,0.826666666666667
"1971",92,1,-0.22,0.32,2,3,-0.02,46.04,1,"['j']",2.56969561490405,2,2,113.74,0.826666666666667
"1981",93,0,0.66,-0.56,3,2,-0.36,45.68,1,"['f']",2.25269548480719,2,2,113.74,0.826666666666667
"1991",94,1,-0.76,-0.6,2,1,-1.96,45.68,3,"['j']",2.20258958834893,2,2,113.74,0.826666666666667
"2001",95,1,0.38,-0.48,2,3,0.18,45.86,1,"['f']",1.0516021778385,2,2,113.74,0.826666666666667
"2011",96,1,-0.96,-0.32,1,1,-1.28,45.86,3,"['j']",2.56955860600283,2,2,113.74,0.826666666666667
"2021",97,1,1,-0.02,1,1,0.98,46.84,2,"['f']",1.51866550929844,2,2,113.74,0.826666666666667
"2031",98,1,-0.5,-0.38,1,2,-1.38,46.84,3,"['j']",1.65211067314522,2,2,113.74,0.826666666666667
"2041",99,1,-0.74,0.84,2,3,-0.54,46.84,1,"['j']",2.43599025434378,2,2,113.74,0.826666666666667
"2051",100,1,-1,-0.4,2,3,-3.8,46.84,3,"['j']",1.45157411505352,2,2,113.74,0.826666666666667
"2071",1,1,-0.34,0.24,3,2,0.04,46.88,1,"['f']",3.72072989687149,2,2,113.74,0.826666666666667
"2081",2,0,-0.5,0.4,3,2,0.2,46.68,1,"['j']",2.51954284698149,2,2,113.74,0.826666666666667
"2091",3,0,0.88,-0.68,2,1,-0.48,46.2,1,"['f']",2.3863614853617,2,2,113.74,0.826666666666667
"2101",4,1,0.78,0.02,1,1,0.8,47,2,"['f']",1.56902499240095,2,2,113.74,0.826666666666667
"2111",5,1,0.28,-0.38,2,3,0.08,47.08,1,"['f']",2.1358806772696,2,2,113.74,0.826666666666667
"2121",6,1,-0.32,0.52,1,2,-0.12,47.08,1,"['j']",2.53628136820043,2,2,113.74,0.826666666666667
"2131",7,1,0.42,-0.52,2,3,0.22,47.3,1,"['f']",1.40186362146778,2,2,113.74,0.826666666666667
"2141",8,1,-0.74,-0.28,1,1,-1.02,47.3,2,"['j']",1.16828207968501,2,2,113.74,0.826666666666667
"2151",9,1,-0.94,0.34,3,1,0.08,47.38,2,"['f']",2.6528188529046,2,2,113.74,0.826666666666667
"2161",10,0,-0.2,0.3,2,3,0,47.38,1,"['j']",3.80430712708039,2,2,113.74,0.826666666666667
"2171",11,1,-0.6,-0.38,1,2,-1.58,47.38,3,"['j']",2.38609047214413,2,2,113.74,0.826666666666667
"2181",12,1,0.38,-0.26,3,3,0.36,47.74,3,"['f']",1.81897429010132,2,2,113.74,0.826666666666667
"2191",13,0,0.48,-0.38,3,2,-0.18,47.56,1,"['f']",2.38737973788375,2,2,113.74,0.826666666666667
"2201",14,0,0.56,0.46,3,1,1.94,45.62,3,"['j']",3.45388523882139,2,2,113.74,0.826666666666667
"2211",15,1,0.4,-0.84,1,3,0.36,45.98,1,"['f']",3.00347239436087,2,2,113.74,0.826666666666667
"2221",16,1,-0.24,-0.02,1,2,-0.5,45.98,2,"['j']",2.93634404376644,2,2,113.74,0.826666666666667
"2231",17,0,0.68,-0.58,3,2,-0.38,45.6,1,"['f']",3.58702543768595,2,2,113.74,0.826666666666667
"2241",18,1,-0.88,0.28,1,1,-0.6,45.6,3,"['j']",1.33522832261951,2,2,113.74,0.826666666666667
"2251",19,1,-0.68,-0.04,1,3,-2.08,45.6,3,"['j']",1.05149311154673,2,2,113.74,0.826666666666667
"2261",20,1,0.38,-0.3,1,2,0.46,46.06,2,"['f']",0.951105250176624,2,2,113.74,0.826666666666667
"2271",21,1,0.14,1,3,3,3.42,49.48,2,"['f']",2.0023928483788,2,2,113.74,0.826666666666667
"2281",22,0,0.36,-0.26,3,2,-0.06,49.42,1,"['f']",2.20281493193033,2,2,113.74,0.826666666666667
"2291",23,1,-0.96,0.08,1,1,-0.88,49.42,3,"['j']",1.35173669293727,2,2,113.74,0.826666666666667
"2301",24,1,-0.3,-0.36,1,1,-0.66,49.42,3,"['j']",2.85301108600106,2,2,113.74,0.826666666666667
"2311",25,1,-0.86,-0.98,1,3,-3.56,49.42,3,"['j']",1.48499196725606,2,2,113.74,0.826666666666667
"2321",26,1,-0.36,-0.8,1,1,-1.16,49.42,3,"['j']",2.71962811698904,2,2,113.74,0.826666666666667
"2331",27,1,0.22,-0.48,1,3,0.18,49.6,1,"['f']",1.95251139411994,2,2,113.74,0.826666666666667
"2341",28,1,1,-0.16,3,2,1.52,51.12,3,"['f']",3.23694787442219,2,2,113.74,0.826666666666667
"2351",29,1,0.88,0.26,1,2,2.02,53.14,2,"['f']",1.48540990448237,2,2,113.74,0.826666666666667
"2361",30,1,-0.86,-0.14,3,2,-2.14,53.14,3,"['j']",1.38528945082362,2,2,113.74,0.826666666666667
"2371",31,1,-0.74,-0.2,1,1,-0.94,53.14,2,"['j']",2.65287263490609,2,2,113.74,0.826666666666667
"2381",32,1,-0.84,-0.92,3,3,-5.28,53.14,3,"['j']",1.73569781846163,2,2,113.74,0.826666666666667
"2391",33,1,-0.54,0.74,1,2,-0.34,53.14,1,"['j']",2.63628945052187,2,2,113.74,0.826666666666667
"2401",34,1,-0.86,0.92,1,3,-1.66,53.14,2,"['j']",1.80224508307583,2,2,113.74,0.826666666666667
"2411",35,1,0.36,-0.64,1,3,0.44,53.58,3,"['f']",1.0682199149087,2,2,113.74,0.826666666666667
"2421",36,1,0.36,0.56,3,1,2.04,55.62,3,"['f']",1.36823604950041,2,2,113.74,0.826666666666667
"2431",37,1,0.52,-0.5,1,1,0.02,55.64,3,"['f']",1.66873081387166,2,2,113.74,0.826666666666667
"2441",38,1,0.44,0.8,1,2,1.68,57.32,3,"['f']",1.51892901105748,2,2,113.74,0.826666666666667
"2451",39,0,-0.04,-0.18,1,1,-0.22,57.1,2,"['f']",2.18596283753868,2,2,113.74,0.826666666666667
"2461",40,0,0.78,-0.68,3,2,-0.48,56.62,1,"['f']",2.10259082022822,2,2,113.74,0.826666666666667
"2471",41,1,-0.66,-0.08,3,1,-0.9,56.62,3,"['j']",1.93586481308012,2,2,113.74,0.826666666666667
"2481",42,1,-0.62,0.66,1,1,0.04,56.66,2,"['f']",2.43678226191696,2,2,113.74,0.826666666666667
"2491",43,1,0.24,-0.52,1,3,0.2,56.86,1,"['f']",1.93573531563743,2,2,113.74,0.826666666666667
"2501",44,1,-0.78,0.58,2,1,0.38,57.24,1,"['f']",1.30177681912028,2,2,113.74,0.826666666666667
"2511",45,1,0.6,0.78,1,2,1.98,59.22,3,"['f']",1.41889358705521,2,2,113.74,0.826666666666667
"2521",46,1,-0.4,0.8,2,2,0.8,60.02,3,"['f']",2.1359110235353,2,2,113.74,0.826666666666667
"2531",47,1,-0.84,0.4,3,1,0.36,60.38,1,"['f']",2.53597159589845,2,2,113.74,0.826666666666667
"2541",48,1,-0.38,0.48,2,3,-0.18,60.38,1,"['j']",2.10230989188858,2,2,113.74,0.826666666666667
"2551",49,1,-0.28,-0.54,1,2,-1.1,60.38,2,"['j']",1.50201021497924,2,2,113.74,0.826666666666667
"2561",50,1,0.02,-0.04,1,1,-0.02,60.38,3,"['j']",2.05211175479053,2,2,113.74,0.826666666666667
"2571",51,1,0.88,-0.2,1,1,0.68,61.06,2,"['f']",1.2850761556183,2,2,113.74,0.826666666666667
"2581",52,1,0.08,-0.62,1,1,-0.54,61.06,3,"['j']",1.71890130882821,2,2,113.74,0.826666666666667
"2591",53,1,0.24,-0.34,2,3,0.04,61.1,1,"['f']",3.22037851111963,2,2,113.74,0.826666666666667
"2601",54,1,-0.44,0.64,1,2,-0.24,61.1,1,"['j']",2.92028065190971,2,2,113.74,0.826666666666667
"2611",55,1,-0.02,1,1,1,0.98,62.08,3,"['f']",1.13502887853247,2,2,113.74,0.826666666666667
"2621",56,1,0.62,-0.72,2,3,0.42,62.5,1,"['f']",1.53540583327413,2,2,113.74,0.826666666666667
