,correct,earnings,face_mult,face_val,first_image,house_mult,house_val,image_list,key_entry_list,last_image,num_fixations,participant,round_num,rt,rt_list,summed_val,trial
1046,1.0,107.0,3.0,1.0,0.0,3.0,0.0,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']",0.0,5.0,121,1.0,3.86698684347,"[0.4005551898117119, 1.3336541943826887, 2.1501651713515457, 3.2503211054245185, 3.866986843473569]",3.0,47.0
1047,1.0,107.5,1.0,1.0,0.0,1.0,-0.5,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,121,1.0,1.61692599473,"[0.4334362385816348, 1.4502843762420525, 1.616925994730991]",0.5,48.0
1048,1.0,107.5,1.0,0.25,1.0,1.0,-0.75,"[1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'j']",0.0,6.0,121,1.0,4.60013723958,"[0.3167803976139112, 1.050123970151617, 1.5001213309296872, 2.2835980375893996, 3.6169626505979977, 4.600137239576725]",-0.5,49.0
1049,1.0,109.25,3.0,0.25,0.0,2.0,0.5,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']",1.0,4.0,121,1.0,3.20012858879,"[0.5335998703849327, 1.3667676413715526, 2.600125143140758, 3.2001285887927224]",1.75,50.0
1050,1.0,109.25,1.0,-1.0,0.0,2.0,0.0,"[0, 1]","['space', 'j']",1.0,2.0,121,1.0,1.56689989575,"[0.2502752855834842, 1.5668998957480653]",-1.0,51.0
1051,1.0,109.25,1.0,0.5,1.0,1.0,-0.5,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,121,1.0,2.90025864382,"[0.38362384332504007, 2.0001326942510786, 2.9002586438218714]",0.0,52.0
1052,1.0,109.25,1.0,0.75,1.0,1.0,-0.75,"[1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'f']",0.0,6.0,121,1.0,3.95026898078,"[0.26693024681298994, 0.9669232088854187, 1.9167860426168772, 2.866771306958981, 3.5502771916908387, 3.9502689807777642]",0.0,53.0
1053,1.0,110.25,2.0,0.5,1.0,2.0,0.0,"[1, 0]","['space', 'f']",0.0,2.0,121,1.0,1.00011546599,"[0.2502653885021573, 1.0001154659912572]",1.0,54.0
1054,1.0,110.25,3.0,-0.75,0.0,1.0,-1.0,"[0, 1]","['space', 'j']",1.0,2.0,121,1.0,1.23345867197,"[0.5336251629378239, 1.2334586719734943]",-3.25,55.0
1055,1.0,110.25,2.0,-0.25,1.0,1.0,-0.75,"[1, 0]","['space', 'j']",0.0,2.0,121,1.0,1.26691595102,"[0.33360397584328894, 1.2669159510223835]",-1.25,56.0
1056,1.0,110.25,2.0,-0.75,0.0,1.0,-0.25,"[0, 1]","['space', 'j']",1.0,2.0,121,1.0,1.15025864382,"[0.3334221627264924, 1.1502586438182334]",-1.75,57.0
1057,1.0,110.25,1.0,1.0,1.0,1.0,-1.0,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,121,1.0,1.65012191742,"[0.3002694939568755, 1.0669574454659596, 1.6501219174242578]",0.0,58.0
1058,1.0,111.0,1.0,0.5,0.0,1.0,0.25,"[0, 1]","['space', 'f']",1.0,2.0,121,1.0,0.900129981717,"[0.2337134302724735, 0.9001299817173276]",0.75,59.0
1059,1.0,112.5,2.0,0.25,1.0,2.0,0.5,"[1, 0]","['space', 'f']",0.0,2.0,121,1.0,1.20011869171,"[0.4169333992176689, 1.2001186917077575]",1.5,60.0
1060,1.0,112.75,2.0,-0.25,1.0,3.0,0.25,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,121,1.0,2.73362728898,"[0.20026458207212272, 1.200117225474969, 2.300128735416365, 2.7336272889770044]",0.25,61.0
1061,1.0,112.75,1.0,0.25,0.0,3.0,-0.5,"[0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'j']",1.0,6.0,121,1.0,3.70012785567,"[0.31691015939213685, 0.8502827633819834, 1.5336178317593294, 2.1169314931103145, 3.0501265360617253, 3.700127855674509]",-1.25,62.0
1062,1.0,112.75,3.0,-0.75,1.0,1.0,0.5,"[1, 0]","['space', 'j']",0.0,2.0,121,1.0,1.20025028629,"[0.45027081357329735, 1.2002502862851543]",-1.75,63.0
1063,1.0,112.75,1.0,-0.5,1.0,1.0,0.5,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,121,1.0,2.18345786554,"[0.43349378829589114, 1.3502878952058381, 2.1834578655434598]",0.0,64.0
1064,1.0,112.75,1.0,-1.0,0.0,1.0,-1.0,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']",1.0,4.0,121,1.0,2.3002628959,"[0.46693054006027523, 1.2667883885951596, 1.9835800029031816, 2.3002628959002323]",-2.0,65.0
1065,1.0,112.75,1.0,-0.75,1.0,1.0,-0.75,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,121,1.0,1.71693420564,"[0.43345310027871164, 1.266763462601375, 1.7169342056440655]",-1.5,66.0
1066,1.0,112.75,1.0,-0.25,1.0,1.0,0.0,"[1, 0]","['space', 'j']",0.0,2.0,121,1.0,2.73362545618,"[1.9169520937102789, 2.7336254561814712]",-0.25,67.0
1067,1.0,112.75,1.0,-0.25,0.0,1.0,-0.5,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']",1.0,4.0,121,1.0,3.91679887217,"[0.5001110672856157, 1.9167691809161624, 2.966790514630702, 3.916798872171057]",-0.75,68.0
1068,1.0,112.75,1.0,-0.75,0.0,1.0,0.75,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']",1.0,4.0,121,1.0,3.58341923026,"[0.3002486001132638, 1.2671050953140366, 2.2834169575908163, 3.5834192302572774]",0.0,69.0
1069,1.0,112.75,2.0,-0.25,0.0,1.0,-0.25,"[0, 1]","['space', 'j']",1.0,2.0,121,1.0,1.13385990713,"[0.30017418869465473, 1.1338599071277713]",-0.75,70.0
1070,1.0,114.75,3.0,0.5,0.0,1.0,0.5,"[0, 1]","['space', 'f']",1.0,2.0,121,1.0,1.26676419572,"[0.5669130918613519, 1.2667641957195883]",2.0,71.0
1071,1.0,115.25,3.0,0.5,0.0,1.0,-1.0,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,121,1.0,3.06696734255,"[0.9502935402088042, 1.8006019627027854, 3.0669673425509245]",0.5,72.0
1072,1.0,115.25,1.0,1.0,1.0,3.0,-1.0,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,121,1.0,1.60011707885,"[0.2672011336944706, 1.283429054030421, 1.6001170788513264]",-2.0,73.0
1073,1.0,116.0,1.0,0.5,0.0,1.0,0.25,"[0, 1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'space', 'f']",0.0,7.0,121,1.0,3.86694102364,"[0.316926654533745, 0.9669246751182072, 1.4667795178720553, 1.9001186183959362, 2.416922402455384, 3.2167912477489153, 3.8669410236361728]",0.75,74.0
1074,1.0,116.0,2.0,-1.0,1.0,2.0,-0.25,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,121,1.0,1.93362281696,"[0.2834660764565342, 0.9336521416553296, 1.9336228169595415]",-2.5,75.0
1075,1.0,116.5,3.0,0.0,0.0,1.0,0.5,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,121,1.0,1.85014053861,"[0.36677570566462236, 1.4001303482764342, 1.8501405386086844]",0.5,76.0
1076,1.0,118.0,1.0,1.0,0.0,1.0,0.5,"[0, 1]","['space', 'f']",1.0,2.0,121,1.0,1.1501186184,"[0.28360426909057423, 1.1501186183959362]",1.5,77.0
1077,1.0,118.0,2.0,-0.25,0.0,1.0,0.0,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,121,1.0,2.0334657099,"[0.30026436213665875, 1.2669416101307434, 2.0334657098974276]",-0.5,78.0
1078,1.0,118.0,1.0,0.5,1.0,1.0,-0.5,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,121,1.0,3.78344041735,"[0.40026267596840626, 2.9168652193002345, 3.7834404173518124]",0.0,79.0
1079,1.0,118.25,1.0,1.0,1.0,1.0,-0.75,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,121,1.0,1.88345779223,"[0.3169321529167064, 1.1501145862530393, 1.6835964247329684, 1.8834577922316385]",0.25,80.0
1080,1.0,119.0,3.0,-0.5,0.0,3.0,0.75,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']",1.0,4.0,121,1.0,2.31679139437,"[0.16677504585459246, 1.200271180128766, 1.9835818356950767, 2.316791394372558]",0.75,81.0
1081,1.0,119.0,2.0,0.5,1.0,2.0,-1.0,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,121,1.0,1.95018210636,"[0.2669280474583502, 1.6500566699724004, 1.9501821063604439]",-1.0,82.0
1082,1.0,119.0,1.0,0.0,0.0,3.0,-0.25,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'j']",0.0,5.0,121,1.0,3.58391994944,"[0.3169493811765278, 1.2002704470105527, 1.9667754857255204, 3.233633520474541, 3.5839199494439526]",-0.75,83.0
1083,1.0,119.0,3.0,0.25,1.0,2.0,-0.75,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']",0.0,4.0,121,1.0,3.36694542234,"[0.4001160524858278, 1.2501183984604722, 2.3502728663006565, 3.3669454223418143]",-0.75,84.0
1084,1.0,119.75,1.0,-0.25,0.0,1.0,1.0,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,121,1.0,1.56692885389,"[0.3000895136356121, 1.1167856027495873, 1.5669288538883848]",0.75,85.0
1085,1.0,119.75,3.0,-0.75,1.0,2.0,0.5,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']",0.0,4.0,121,1.0,2.56681265478,"[0.3169504808502097, 1.4001175187186163, 2.2836464233405422, 2.5668126547789143]",-1.25,86.0
1086,1.0,120.0,1.0,0.5,0.0,1.0,-0.25,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']",0.0,5.0,121,1.0,3.25012792899,"[0.4002252869795484, 1.1835905597945384, 2.300287821894017, 2.8335728183519677, 3.2501279289863305]",0.25,87.0
1087,1.0,120.75,1.0,0.0,0.0,1.0,0.75,"[0, 1]","['space', 'f']",1.0,2.0,121,1.0,1.71693860435,"[0.31694241656077793, 1.716938604349707]",0.75,88.0
1088,1.0,120.75,1.0,-0.75,1.0,3.0,-0.25,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,121,1.0,1.71691807706,"[0.3334474552757456, 1.0334561793752073, 1.716918077061564]",-1.5,89.0
1089,1.0,120.75,1.0,-0.5,0.0,1.0,0.25,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']",1.0,4.0,121,1.0,2.98342714792,"[0.40026377564208815, 1.4001182518368296, 1.9002571775854449, 2.9834271479230665]",-0.25,90.0
1090,1.0,121.25,2.0,1.0,1.0,3.0,-0.5,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,121,1.0,2.88345559288,"[0.45011355988754076, 1.3502695672723348, 2.500260989796516, 2.8834555928806367]",0.5,91.0
1091,1.0,121.25,1.0,0.75,0.0,2.0,-1.0,"[0, 1]","['space', 'j']",1.0,2.0,121,1.0,1.20056149462,"[0.4001116537801863, 1.2005614946210699]",-1.25,92.0
1092,1.0,121.25,2.0,-0.75,0.0,3.0,-0.25,"[0, 1]","['space', 'j']",1.0,2.0,121,1.0,1.50012023126,"[0.3167789313811227, 1.5001202312560054]",-2.25,93.0
1093,1.0,121.25,1.0,-1.0,0.0,1.0,-0.5,"[0, 1]","['space', 'j']",1.0,2.0,121,1.0,0.933483891211,"[0.2669548062440299, 0.9334838912109262]",-1.5,94.0
1094,1.0,123.75,2.0,1.0,1.0,1.0,0.5,"[1, 0]","['space', 'f']",0.0,2.0,121,1.0,1.40013181451,"[0.4836379191801825, 1.4001318145092227]",2.5,95.0
1095,1.0,123.75,1.0,-1.0,1.0,1.0,0.75,"[1, 0]","['space', 'j']",0.0,2.0,121,1.0,1.38360075013,"[0.383603316036897, 1.3836007501267886]",-0.25,96.0
1096,1.0,123.75,2.0,-0.5,0.0,1.0,-0.25,"[0, 1]","['space', 'j']",1.0,2.0,121,1.0,1.36682189206,"[0.36694798825192265, 1.3668218920574873]",-1.25,97.0
1097,1.0,124.25,1.0,-0.25,1.0,1.0,0.75,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,121,1.0,1.95011979138,"[0.2672528184702969, 0.9335575695076841, 1.9501197913814394]",0.5,98.0
1098,1.0,124.75,1.0,0.25,0.0,1.0,0.25,"[0, 1]","['space', 'f']",1.0,2.0,121,1.0,1.08361240669,"[0.25027895117455046, 1.0836124066918273]",0.5,99.0
1099,1.0,124.75,1.0,0.75,1.0,3.0,-0.75,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']",0.0,4.0,121,1.0,2.31692885388,"[0.3502644354448421, 1.0501221373597218, 2.0835907797263644, 2.316928853884747]",-1.5,100.0
1100,1.0,124.75,2.0,0.25,1.0,3.0,-0.75,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,121,2.0,4.00027968429,"[1.7668829607391672, 2.733406987197668, 4.000279684292764]",-1.75,1.0
1101,1.0,124.75,3.0,0.25,1.0,3.0,-0.25,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,121,2.0,3.86697438048,"[0.43346189768999466, 1.2669489413055999, 2.2001373862040055, 3.8669743804821337]",0.0,2.0
1102,1.0,126.25,1.0,0.75,0.0,1.0,0.75,"[0, 1]","['space', 'f']",1.0,2.0,121,2.0,1.16694439598,"[0.33344818839395884, 1.1669443959763157]",1.5,3.0
1103,1.0,127.75,1.0,0.75,0.0,3.0,0.25,"[0, 1]","['space', 'f']",1.0,2.0,121,2.0,1.13345595944,"[0.30029808553808834, 1.1334559594397433]",1.5,4.0
1104,1.0,127.75,3.0,-0.25,0.0,2.0,-1.0,"[0, 1]","['space', 'j']",1.0,2.0,121,2.0,1.18361805169,"[0.31680092490205425, 1.1836180516947934]",-2.75,5.0
1105,1.0,129.25,3.0,0.0,0.0,2.0,0.75,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']",1.0,4.0,121,2.0,2.75058539425,"[0.483425681690278, 1.2834330861769558, 2.2334366784525628, 2.750585394249356]",1.5,6.0
1106,1.0,133.75,2.0,0.75,1.0,3.0,1.0,"[1, 0]","['space', 'f']",0.0,2.0,121,2.0,1.26677702527,"[0.48346270411639125, 1.2667770252701303]",4.5,7.0
1107,1.0,135.75,1.0,1.0,0.0,1.0,1.0,"[0, 1]","['space', 'f']",1.0,2.0,121,2.0,1.00011509943,"[0.31675840408934164, 1.0001150994321506]",2.0,8.0
1108,1.0,135.75,1.0,-0.5,0.0,1.0,0.25,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'j']",0.0,5.0,121,2.0,3.81697723964,"[0.4002747724043729, 1.3501434710778994, 2.1669649232644588, 2.850164364921511, 3.8169772396358894]",-0.25,9.0
1109,1.0,135.75,1.0,-0.75,0.0,1.0,-0.5,"[0, 1]","['space', 'j']",1.0,2.0,121,2.0,0.983587700637,"[0.25011033417104045, 0.9835877006371447]",-1.25,10.0
1110,1.0,136.25,1.0,1.0,1.0,1.0,-0.5,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,121,2.0,3.16679740594,"[0.23359649804478977, 0.8167290793971915, 1.8334786127670668, 3.1667974059382686]",0.5,11.0
1111,1.0,136.25,3.0,-1.0,0.0,1.0,0.25,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']",1.0,4.0,121,2.0,1.75012169749,"[0.16690700698745786, 0.816760970003088, 1.5668049570449512, 1.7501216974887939]",-2.75,12.0
1112,1.0,138.75,1.0,0.5,0.0,2.0,1.0,"[0, 1]","['space', 'f']",1.0,2.0,121,2.0,1.20011979138,"[0.43359789096575696, 1.2001197913814394]",2.5,13.0
1113,1.0,138.75,1.0,-1.0,1.0,1.0,0.0,"[1, 0]","['space', 'j']",0.0,2.0,121,2.0,2.08362963495,"[0.4169231355699594, 2.0836296349516488]",-1.0,14.0
1114,1.0,139.75,1.0,0.75,1.0,1.0,0.25,"[1, 0]","['space', 'f']",0.0,2.0,121,2.0,1.03366585095,"[0.33364063171393354, 1.0336658509513654]",1.0,15.0
1115,1.0,139.75,1.0,0.0,1.0,1.0,-0.5,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']",0.0,4.0,121,2.0,3.70026274928,"[0.31678113073212444, 1.333621570662217, 2.783462410872744, 3.7002627492802276]",-0.5,16.0
1116,1.0,141.0,1.0,1.0,0.0,1.0,0.25,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,121,2.0,2.15010395605,"[0.41694036382978084, 1.3334613845072454, 2.150103956046223]",1.25,17.0
1117,1.0,145.0,3.0,1.0,1.0,1.0,1.0,"[1, 0]","['space', 'f']",0.0,2.0,121,2.0,0.983611160395,"[0.250258790445514, 0.9836111603945028]",4.0,18.0
1118,1.0,145.0,1.0,-0.5,1.0,1.0,-1.0,"[1, 0]","['space', 'j']",0.0,2.0,121,2.0,1.38345266041,"[0.4167614831821993, 1.3834526604077837]",-1.5,19.0
1119,1.0,145.0,1.0,-1.0,0.0,1.0,-0.75,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,121,2.0,2.23345683918,"[0.4501139264430094, 1.6334548597624234, 2.2334568391779612]",-1.75,20.0
1120,1.0,145.5,1.0,1.0,0.0,2.0,-0.25,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']",0.0,5.0,121,2.0,3.56695671235,"[0.7167996786010917, 2.0502969858607685, 2.6169600846915273, 3.2336181250102527, 3.5669567123513843]",0.5,21.0
1121,1.0,145.5,1.0,-1.0,0.0,1.0,-1.0,"[0, 1]","['space', 'j']",1.0,2.0,121,2.0,0.800114439626,"[0.26679681944369804, 0.8001144396257587]",-2.0,22.0
1122,1.0,145.5,1.0,0.5,1.0,1.0,-0.75,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']",0.0,4.0,121,2.0,2.93360412247,"[0.25024082906747935, 1.0335914395363943, 1.716945568965457, 2.9336041224669316]",-0.25,23.0
1123,1.0,146.0,2.0,0.25,1.0,2.0,0.0,"[1, 0]","['space', 'f']",0.0,2.0,121,2.0,1.46678355002,"[0.5501173720986117, 1.4667835500185902]",0.5,24.0
1124,1.0,147.5,1.0,0.5,1.0,1.0,1.0,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,121,2.0,1.93359422538,"[0.46694336961081717, 1.5169394107797416, 1.9335942253819667]",1.5,25.0
1125,1.0,147.5,1.0,-0.5,1.0,1.0,-0.25,"[1, 0]","['space', 'j']",0.0,2.0,121,2.0,1.11675077967,"[0.2835562499021762, 1.1167507796708378]",-0.75,26.0
1126,1.0,150.25,3.0,0.25,1.0,2.0,1.0,"[1, 0]","['space', 'f']",0.0,2.0,121,2.0,1.15026964058,"[0.3167705005289463, 1.1502696405805182]",2.75,27.0
1127,1.0,150.25,1.0,-0.25,0.0,2.0,-1.0,"[0, 1]","['space', 'j']",1.0,2.0,121,2.0,1.05026619493,"[0.38345632599521196, 1.0502661949285539]",-2.25,28.0
1128,1.0,150.25,1.0,-0.25,1.0,1.0,-0.5,"[1, 0]","['space', 'j']",0.0,2.0,121,2.0,1.23359943051,"[0.3167778317038028, 1.2335994305140048]",-0.75,29.0
1129,1.0,152.25,2.0,0.25,1.0,2.0,0.75,"[1, 0]","['space', 'f']",0.0,2.0,121,2.0,1.23364598347,"[0.5168477711049491, 1.2336459834696143]",2.0,30.0
1130,1.0,152.5,1.0,1.0,0.0,1.0,-0.75,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']",1.0,4.0,121,2.0,2.91681133517,"[0.5836182716338953, 1.6669572255341336, 2.4501439842606487, 2.9168113351697684]",0.25,31.0
1131,1.0,152.5,3.0,-0.25,1.0,3.0,0.25,"[1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'f']",1.0,5.0,121,2.0,3.46681544063,"[0.2836053687678941, 1.1506087073830713, 1.6835187142896757, 2.5668181531618757, 3.4668154406281246]",0.0,32.0
1132,1.0,152.5,3.0,-0.25,0.0,3.0,0.0,"[0, 1]","['space', 'j']",1.0,2.0,121,2.0,1.18353301008,"[0.23361592565561295, 1.1835330100766441]",-0.75,33.0
1133,1.0,154.25,1.0,1.0,0.0,3.0,0.25,"[0, 1]","['space', 'f']",1.0,2.0,121,2.0,1.30012067112,"[0.48344840832578484, 1.3001206711232953]",1.75,34.0
1134,1.0,154.25,1.0,-0.75,1.0,1.0,0.25,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,121,2.0,2.21693567188,"[0.6167705738407676, 1.5667792979402293, 2.216935671880492]",-0.5,35.0
1135,1.0,154.25,2.0,-0.5,1.0,2.0,-0.75,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']",0.0,4.0,121,2.0,2.85015556751,"[0.4001142196902947, 1.5668049570485891, 2.266975333532173, 2.850155567513866]",-2.5,36.0
1136,1.0,154.25,3.0,-0.75,0.0,3.0,0.25,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'j']",0.0,5.0,121,2.0,4.98347150153,"[0.4504918484672089, 1.3168240181003057, 3.2336155591001443, 4.616971448009281, 4.983471501527674]",-1.5,37.0
1137,1.0,154.25,2.0,-0.25,0.0,2.0,0.0,"[0, 1]","['space', 'j']",1.0,2.0,121,2.0,1.66678567606,"[0.6671661639920785, 1.6667856760614086]",-0.5,38.0
1138,1.0,154.25,3.0,-0.25,1.0,1.0,-1.0,"[1, 0]","['space', 'j']",0.0,2.0,121,2.0,1.30026399558,"[0.5502676611649804, 1.3002639955775521]",-1.75,39.0
1139,1.0,154.5,1.0,-0.25,1.0,1.0,0.5,"[1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'f']",1.0,5.0,121,2.0,3.16720172019,"[0.3336571268555417, 1.4669173439469887, 2.033620397673076, 2.633639605348435, 3.1672017201890412]",0.25,40.0
1140,1.0,155.75,3.0,-0.25,0.0,2.0,1.0,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']",1.0,4.0,121,2.0,2.61677167352,"[0.31677856482201605, 1.0167777583919815, 2.2167813506675884, 2.6167716735180875]",1.25,41.0
1141,1.0,155.75,1.0,-0.25,0.0,2.0,-1.0,"[0, 1]","['space', 'j']",1.0,2.0,121,2.0,0.867220341366,"[0.16693229954034905, 0.8672203413661919]",-2.25,42.0
1142,1.0,156.0,3.0,0.25,1.0,2.0,-0.25,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,121,2.0,4.2502822502,"[1.933667537119618, 2.7336151925373997, 3.433622450400435, 4.250282250199234]",0.25,43.0
1143,1.0,159.0,1.0,1.0,1.0,2.0,1.0,"[1, 0]","['space', 'f']",0.0,2.0,121,2.0,1.20011795859,"[0.41691946998616913, 1.2001179585931823]",3.0,44.0
1144,1.0,159.0,1.0,-0.5,0.0,1.0,0.0,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,121,2.0,2.05012213736,"[0.3334544198914955, 1.7336115269536094, 2.050122137359722]",-0.5,45.0
1145,1.0,159.0,2.0,0.75,0.0,2.0,-1.0,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,121,2.0,2.08345588613,"[0.4001131200166128, 1.1835249457872123, 2.083455886127922]",-0.5,46.0
1146,1.0,159.0,2.0,0.0,1.0,3.0,-0.25,"[1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'j']",0.0,6.0,121,2.0,4.28347267451,"[0.8669626505979977, 1.5001187650195789, 2.5002591570009827, 3.0336050022051495, 3.867208611489332, 4.2834726745131775]",-0.75,47.0
1147,1.0,165.0,3.0,1.0,1.0,3.0,1.0,"[1, 0]","['space', 'f']",0.0,2.0,121,2.0,1.0836087411,"[0.40009662487136666, 1.083608741104399]",6.0,48.0
1148,1.0,165.0,3.0,-0.5,0.0,1.0,-0.75,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']",1.0,4.0,121,2.0,2.21692944038,"[0.40011202033929294, 1.1002681010359083, 1.8501229437897564, 2.2169294403829554]",-2.25,49.0
1149,1.0,167.5,3.0,1.0,1.0,2.0,-0.25,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,121,2.0,2.85013430711,"[0.36675994364122744, 1.2335983308403229, 2.566784429760446, 2.850134307111148]",2.5,50.0
1150,1.0,169.25,1.0,1.0,0.0,1.0,0.75,"[0, 1]","['space', 'f']",1.0,2.0,121,2.0,1.85014163828,"[0.3669641168344242, 1.8501416382823663]",1.75,51.0
1151,1.0,174.25,2.0,1.0,1.0,3.0,1.0,"[1, 0]","['space', 'f']",0.0,2.0,121,2.0,1.13346622308,"[0.4336195179312199, 1.1334662230801769]",5.0,52.0
1152,1.0,175.75,3.0,0.5,0.0,1.0,0.0,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,121,2.0,2.65027770487,"[0.2834506809922459, 1.3167928606089845, 2.650277704873588]",1.5,53.0
1153,1.0,175.75,2.0,-1.0,0.0,3.0,-1.0,"[0, 1]","['space', 'j']",1.0,2.0,121,2.0,1.13363777256,"[0.4667989454828785, 1.1336377725565399]",-5.0,54.0
1154,1.0,179.25,3.0,1.0,1.0,1.0,0.5,"[1, 0]","['space', 'f']",0.0,2.0,121,2.0,1.08345332022,"[0.3336032427250757, 1.0834533202178136]",3.5,55.0
1155,1.0,179.25,1.0,-0.75,1.0,1.0,0.25,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,121,2.0,2.20027997754,"[0.23362692241789773, 1.433624283195968, 2.200279977540049]",-0.5,56.0
1156,1.0,180.75,3.0,-0.25,0.0,3.0,0.75,"[0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'f']",1.0,6.0,121,2.0,4.85028826176,"[0.36692966031841934, 1.3001232370370417, 2.033639825283899, 3.916830396221485, 4.466850263703236, 4.850288261764945]",1.5,57.0
1157,1.0,180.75,1.0,0.75,0.0,3.0,-0.75,"[0, 1]","['space', 'j']",1.0,2.0,121,2.0,1.31694205,"[0.48345610606338596, 1.3169420500016713]",-1.5,58.0
1158,1.0,185.75,3.0,1.0,1.0,2.0,1.0,"[1, 0]","['space', 'f']",0.0,2.0,121,2.0,1.36678376995,"[0.616781937162159, 1.3667837699540542]",5.0,59.0
1159,1.0,185.75,1.0,-0.25,1.0,2.0,-0.5,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,121,2.0,1.55026802772,"[0.36677790501198615, 1.1002633357711602, 1.550268027724087]",-1.25,60.0
1160,1.0,185.75,1.0,1.0,0.0,3.0,-1.0,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']",1.0,4.0,121,2.0,3.80027425922,"[0.3669010687408445, 1.3669424898725993, 2.400136579773971, 3.8002742592216237]",-2.0,61.0
1161,1.0,186.0,1.0,0.75,0.0,2.0,-0.25,"[0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'f']",1.0,6.0,121,2.0,7.81683208239,"[1.4667923474262352, 2.2667942535299517, 4.783474140749604, 6.250622783234576, 7.0669702750201395, 7.8168320823897375]",0.25,62.0
1162,1.0,190.0,1.0,1.0,0.0,3.0,1.0,"[0, 1]","['space', 'f']",1.0,2.0,121,2.0,1.13347098834,"[0.2836137996164325, 1.133470988344925]",4.0,63.0
1163,1.0,190.0,3.0,0.0,1.0,2.0,-0.5,"[1, 0]","['space', 'j']",0.0,2.0,121,2.0,1.90025424512,"[0.7001263894417207, 1.9002542451162299]",-1.0,64.0
